year,month,date,state,county,county_code,monthly_adj_deaths,monthly_crude_rate_10k,suppressed
2018,4,2018-04-01,TX,Sterling,48431,0,0,FALSE
2018,5,2018-05-01,TX,Sterling,48431,5,38.13882532418001,TRUE
2018,6,2018-06-01,TX,Sterling,48431,0,0,FALSE
2018,7,2018-07-01,TX,Sterling,48431,5,38.13882532418001,TRUE
2018,8,2018-08-01,TX,Sterling,48431,5,38.13882532418001,TRUE
2018,9,2018-09-01,TX,Sterling,48431,5,38.13882532418001,TRUE
2018,10,2018-10-01,TX,Sterling,48431,5,38.13882532418001,TRUE
2018,11,2018-11-01,TX,Sterling,48431,0,0,FALSE
2018,12,2018-12-01,TX,Sterling,48431,5,38.13882532418001,TRUE
2018,1,2018-01-01,TX,Stonewall,48433,5,36.710719530102786,TRUE
2018,2,2018-02-01,TX,Stonewall,48433,5,36.710719530102786,TRUE
2018,3,2018-03-01,TX,Stonewall,48433,5,36.710719530102786,TRUE
2018,4,2018-04-01,TX,Stonewall,48433,0,0,FALSE
2018,5,2018-05-01,TX,Stonewall,48433,0,0,FALSE
2018,6,2018-06-01,TX,Stonewall,48433,5,36.710719530102786,TRUE
2018,7,2018-07-01,TX,Stonewall,48433,5,36.710719530102786,TRUE
2018,8,2018-08-01,TX,Stonewall,48433,5,36.710719530102786,TRUE
2018,9,2018-09-01,TX,Stonewall,48433,5,36.710719530102786,TRUE
2018,10,2018-10-01,TX,Stonewall,48433,5,36.710719530102786,TRUE
2018,11,2018-11-01,TX,Stonewall,48433,5,36.710719530102786,TRUE
2018,12,2018-12-01,TX,Stonewall,48433,0,0,FALSE
2018,1,2018-01-01,TX,Sutton,48435,5,13.304949441192123,TRUE
2018,2,2018-02-01,TX,Sutton,48435,0,0,FALSE
2018,3,2018-03-01,TX,Sutton,48435,5,13.304949441192123,TRUE
2018,4,2018-04-01,TX,Sutton,48435,5,13.304949441192123,TRUE
2018,5,2018-05-01,TX,Sutton,48435,5,13.304949441192123,TRUE
2018,6,2018-06-01,TX,Sutton,48435,5,13.304949441192123,TRUE
2018,7,2018-07-01,TX,Sutton,48435,0,0,FALSE
2018,8,2018-08-01,TX,Sutton,48435,5,13.304949441192123,TRUE
2018,9,2018-09-01,TX,Sutton,48435,5,13.304949441192123,TRUE
2018,10,2018-10-01,TX,Sutton,48435,5,13.304949441192123,TRUE
2018,11,2018-11-01,TX,Sutton,48435,5,13.304949441192123,TRUE
2018,12,2018-12-01,TX,Sutton,48435,5,13.304949441192123,TRUE
2018,1,2018-01-01,TX,Swisher,48437,5,6.700616456714018,TRUE
2018,2,2018-02-01,TX,Swisher,48437,5,6.700616456714018,TRUE
2018,3,2018-03-01,TX,Swisher,48437,5,6.700616456714018,TRUE
2018,4,2018-04-01,TX,Swisher,48437,5,6.700616456714018,TRUE
2018,5,2018-05-01,TX,Swisher,48437,5,6.700616456714018,TRUE
2018,6,2018-06-01,TX,Swisher,48437,5,6.700616456714018,TRUE
2018,7,2018-07-01,TX,Swisher,48437,5,6.700616456714018,TRUE
2018,8,2018-08-01,TX,Swisher,48437,5,6.700616456714018,TRUE
2018,9,2018-09-01,TX,Swisher,48437,5,6.700616456714018,TRUE
2018,10,2018-10-01,TX,Swisher,48437,5,6.700616456714018,TRUE
2018,11,2018-11-01,TX,Swisher,48437,5,6.700616456714018,TRUE
2018,12,2018-12-01,TX,Swisher,48437,5,6.700616456714018,TRUE
2018,1,2018-01-01,TX,Tarrant,48439,992,4.757951222366591,FALSE
2018,2,2018-02-01,TX,Tarrant,48439,812,3.8946132989532987,FALSE
2018,3,2018-03-01,TX,Tarrant,48439,702,3.3670179013118418,FALSE
2018,4,2018-04-01,TX,Tarrant,48439,703,3.3718142231085824,FALSE
2018,5,2018-05-01,TX,Tarrant,48439,691,3.3142583615476964,FALSE
2018,6,2018-06-01,TX,Tarrant,48439,658,3.1559797422552593,FALSE
2018,7,2018-07-01,TX,Tarrant,48439,661,3.1703687076454807,FALSE
2018,8,2018-08-01,TX,Tarrant,48439,686,3.2902767525639938,FALSE
2018,9,2018-09-01,TX,Tarrant,48439,651,3.1224054896780755,FALSE
2018,10,2018-10-01,TX,Tarrant,48439,702,3.3670179013118418,FALSE
2018,11,2018-11-01,TX,Tarrant,48439,715,3.4293700846694684,FALSE
2018,12,2018-12-01,TX,Tarrant,48439,772,3.7027604270836783,FALSE
2018,1,2018-01-01,TX,Taylor,48441,112,8.137169427492008,FALSE
2018,2,2018-02-01,TX,Taylor,48441,108,7.846556233653008,FALSE
2018,3,2018-03-01,TX,Taylor,48441,86,6.248183667538506,FALSE
2018,4,2018-04-01,TX,Taylor,48441,72,5.231037489102005,FALSE
2018,5,2018-05-01,TX,Taylor,48441,71,5.158384190642255,FALSE
2018,6,2018-06-01,TX,Taylor,48441,64,4.649811101424005,FALSE
2018,7,2018-07-01,TX,Taylor,48441,80,5.812263876780006,FALSE
2018,8,2018-08-01,TX,Taylor,48441,89,6.466143562917756,FALSE
2018,9,2018-09-01,TX,Taylor,48441,69,5.013077593722755,FALSE
2018,10,2018-10-01,TX,Taylor,48441,86,6.248183667538506,FALSE
2018,11,2018-11-01,TX,Taylor,48441,89,6.466143562917756,FALSE
2018,12,2018-12-01,TX,Taylor,48441,80,5.812263876780006,FALSE
2018,1,2018-01-01,TX,Terrell,48443,0,0,FALSE
2018,2,2018-02-01,TX,Terrell,48443,5,60.75334143377886,TRUE
2018,3,2018-03-01,TX,Terrell,48443,5,60.75334143377886,TRUE
2018,4,2018-04-01,TX,Terrell,48443,0,0,FALSE
2018,5,2018-05-01,TX,Terrell,48443,5,60.75334143377886,TRUE
2018,6,2018-06-01,TX,Terrell,48443,5,60.75334143377886,TRUE
2018,7,2018-07-01,TX,Terrell,48443,5,60.75334143377886,TRUE
2018,8,2018-08-01,TX,Terrell,48443,5,60.75334143377886,TRUE
2018,9,2018-09-01,TX,Terrell,48443,0,0,FALSE
2018,10,2018-10-01,TX,Terrell,48443,0,0,FALSE
2018,11,2018-11-01,TX,Terrell,48443,0,0,FALSE
2018,12,2018-12-01,TX,Terrell,48443,0,0,FALSE
2018,1,2018-01-01,TX,Terry,48445,5,4.06934158053227,TRUE
2018,2,2018-02-01,TX,Terry,48445,5,4.06934158053227,TRUE
2018,3,2018-03-01,TX,Terry,48445,5,4.06934158053227,TRUE
2018,4,2018-04-01,TX,Terry,48445,5,4.06934158053227,TRUE
2018,5,2018-05-01,TX,Terry,48445,5,4.06934158053227,TRUE
2018,6,2018-06-01,TX,Terry,48445,5,4.06934158053227,TRUE
2018,7,2018-07-01,TX,Terry,48445,5,4.06934158053227,TRUE
2018,8,2018-08-01,TX,Terry,48445,5,4.06934158053227,TRUE
2018,9,2018-09-01,TX,Terry,48445,5,4.06934158053227,TRUE
2018,10,2018-10-01,TX,Terry,48445,5,4.06934158053227,TRUE
2018,11,2018-11-01,TX,Terry,48445,5,4.06934158053227,TRUE
2018,12,2018-12-01,TX,Terry,48445,5,4.06934158053227,TRUE
2018,1,2018-01-01,TX,Throckmorton,48447,5,33.00330033003301,TRUE
2018,2,2018-02-01,TX,Throckmorton,48447,5,33.00330033003301,TRUE
2018,3,2018-03-01,TX,Throckmorton,48447,0,0,FALSE
2018,4,2018-04-01,TX,Throckmorton,48447,0,0,FALSE
2018,5,2018-05-01,TX,Throckmorton,48447,5,33.00330033003301,TRUE
2018,6,2018-06-01,TX,Throckmorton,48447,0,0,FALSE
2018,7,2018-07-01,TX,Throckmorton,48447,5,33.00330033003301,TRUE
2018,8,2018-08-01,TX,Throckmorton,48447,5,33.00330033003301,TRUE
2018,9,2018-09-01,TX,Throckmorton,48447,0,0,FALSE
2018,10,2018-10-01,TX,Throckmorton,48447,5,33.00330033003301,TRUE
2018,11,2018-11-01,TX,Throckmorton,48447,5,33.00330033003301,TRUE
2018,12,2018-12-01,TX,Throckmorton,48447,5,33.00330033003301,TRUE
2018,1,2018-01-01,TX,Titus,48449,15,4.540913631822723,FALSE
2018,2,2018-02-01,TX,Titus,48449,20,6.054551509096964,FALSE
2018,3,2018-03-01,TX,Titus,48449,22,6.66000666000666,FALSE
2018,4,2018-04-01,TX,Titus,48449,14,4.238186056367875,FALSE
2018,5,2018-05-01,TX,Titus,48449,20,6.054551509096964,FALSE
2018,6,2018-06-01,TX,Titus,48449,10,3.027275754548482,FALSE
2018,7,2018-07-01,TX,Titus,48449,13,3.935458480913026,FALSE
2018,8,2018-08-01,TX,Titus,48449,15,4.540913631822723,FALSE
2018,9,2018-09-01,TX,Titus,48449,15,4.540913631822723,FALSE
2018,10,2018-10-01,TX,Titus,48449,18,5.449096358187267,FALSE
2018,11,2018-11-01,TX,Titus,48449,5,1.513637877274241,TRUE
2018,12,2018-12-01,TX,Titus,48449,13,3.935458480913026,FALSE
2018,1,2018-01-01,TX,Tom Green,48451,67,5.668886275372497,FALSE
2018,2,2018-02-01,TX,Tom Green,48451,47,3.9766814170523483,FALSE
2018,3,2018-03-01,TX,Tom Green,48451,69,5.838106761204511,FALSE
2018,4,2018-04-01,TX,Tom Green,48451,59,4.992004332044438,FALSE
2018,5,2018-05-01,TX,Tom Green,48451,35,2.9613585020602597,FALSE
2018,6,2018-06-01,TX,Tom Green,48451,56,4.738173603296415,FALSE
2018,7,2018-07-01,TX,Tom Green,48451,46,3.892071174136341,FALSE
2018,8,2018-08-01,TX,Tom Green,48451,56,4.738173603296415,FALSE
2018,9,2018-09-01,TX,Tom Green,48451,57,4.822783846212422,FALSE
2018,10,2018-10-01,TX,Tom Green,48451,54,4.5689531174644005,FALSE
2018,11,2018-11-01,TX,Tom Green,48451,56,4.738173603296415,FALSE
2018,12,2018-12-01,TX,Tom Green,48451,54,4.5689531174644005,FALSE
2018,1,2018-01-01,TX,Travis,48453,383,3.0670842599317876,FALSE
2018,2,2018-02-01,TX,Travis,48453,337,2.6987138266240533,FALSE
2018,3,2018-03-01,TX,Travis,48453,318,2.546560821562163,FALSE
2018,4,2018-04-01,TX,Travis,48453,304,2.4344480809902436,FALSE
2018,5,2018-05-01,TX,Travis,48453,283,2.266278970132365,FALSE
2018,6,2018-06-01,TX,Travis,48453,251,2.01002127739655,FALSE
2018,7,2018-07-01,TX,Travis,48453,300,2.4024158693982667,FALSE
2018,8,2018-08-01,TX,Travis,48453,271,2.1701823353564342,FALSE
2018,9,2018-09-01,TX,Travis,48453,294,2.354367552010302,FALSE
2018,10,2018-10-01,TX,Travis,48453,326,2.610625244746117,FALSE
2018,11,2018-11-01,TX,Travis,48453,313,2.506520557072192,FALSE
2018,12,2018-12-01,TX,Travis,48453,358,2.866882937481932,FALSE
2018,1,2018-01-01,TX,Trinity,48455,21,14.24694708276798,FALSE
2018,2,2018-02-01,TX,Trinity,48455,19,12.890094979647218,FALSE
2018,3,2018-03-01,TX,Trinity,48455,19,12.890094979647218,FALSE
2018,4,2018-04-01,TX,Trinity,48455,14,9.49796472184532,FALSE
2018,5,2018-05-01,TX,Trinity,48455,5,3.3921302578018993,TRUE
2018,6,2018-06-01,TX,Trinity,48455,15,10.176390773405698,FALSE
2018,7,2018-07-01,TX,Trinity,48455,11,7.462686567164179,FALSE
2018,8,2018-08-01,TX,Trinity,48455,10,6.7842605156037985,FALSE
2018,9,2018-09-01,TX,Trinity,48455,5,3.3921302578018993,TRUE
2018,10,2018-10-01,TX,Trinity,48455,11,7.462686567164179,FALSE
2018,11,2018-11-01,TX,Trinity,48455,14,9.49796472184532,FALSE
2018,12,2018-12-01,TX,Trinity,48455,12,8.14111261872456,FALSE
2018,1,2018-01-01,TX,Tyler,48457,19,8.757374631268437,FALSE
2018,2,2018-02-01,TX,Tyler,48457,5,2.3045722713864305,TRUE
2018,3,2018-03-01,TX,Tyler,48457,10,4.609144542772861,FALSE
2018,4,2018-04-01,TX,Tyler,48457,12,5.530973451327434,FALSE
2018,5,2018-05-01,TX,Tyler,48457,21,9.679203539823009,FALSE
2018,6,2018-06-01,TX,Tyler,48457,12,5.530973451327434,FALSE
2018,7,2018-07-01,TX,Tyler,48457,12,5.530973451327434,FALSE
2018,8,2018-08-01,TX,Tyler,48457,14,6.452802359882006,FALSE
2018,9,2018-09-01,TX,Tyler,48457,15,6.913716814159292,FALSE
2018,10,2018-10-01,TX,Tyler,48457,13,5.991887905604719,FALSE
2018,11,2018-11-01,TX,Tyler,48457,16,7.374631268436578,FALSE
2018,12,2018-12-01,TX,Tyler,48457,14,6.452802359882006,FALSE
2018,1,2018-01-01,TX,Upshur,48459,36,8.72515753756665,FALSE
2018,2,2018-02-01,TX,Upshur,48459,24,5.8167716917111,FALSE
2018,3,2018-03-01,TX,Upshur,48459,19,4.604944255937954,FALSE
2018,4,2018-04-01,TX,Upshur,48459,16,3.877847794474067,FALSE
2018,5,2018-05-01,TX,Upshur,48459,20,4.847309743092584,FALSE
2018,6,2018-06-01,TX,Upshur,48459,20,4.847309743092584,FALSE
2018,7,2018-07-01,TX,Upshur,48459,20,4.847309743092584,FALSE
2018,8,2018-08-01,TX,Upshur,48459,23,5.574406204556471,FALSE
2018,9,2018-09-01,TX,Upshur,48459,15,3.6354823073194376,FALSE
2018,10,2018-10-01,TX,Upshur,48459,19,4.604944255937954,FALSE
2018,11,2018-11-01,TX,Upshur,48459,18,4.362578768783325,FALSE
2018,12,2018-12-01,TX,Upshur,48459,26,6.301502666020359,FALSE
2018,1,2018-01-01,TX,Upton,48461,5,13.62026695723236,TRUE
2018,2,2018-02-01,TX,Upton,48461,0,0,FALSE
2018,3,2018-03-01,TX,Upton,48461,0,0,FALSE
2018,4,2018-04-01,TX,Upton,48461,5,13.62026695723236,TRUE
2018,5,2018-05-01,TX,Upton,48461,5,13.62026695723236,TRUE
2018,6,2018-06-01,TX,Upton,48461,5,13.62026695723236,TRUE
2018,7,2018-07-01,TX,Upton,48461,5,13.62026695723236,TRUE
2018,8,2018-08-01,TX,Upton,48461,5,13.62026695723236,TRUE
2018,9,2018-09-01,TX,Upton,48461,5,13.62026695723236,TRUE
2018,10,2018-10-01,TX,Upton,48461,5,13.62026695723236,TRUE
2018,11,2018-11-01,TX,Upton,48461,5,13.62026695723236,TRUE
2018,12,2018-12-01,TX,Upton,48461,5,13.62026695723236,TRUE
2018,1,2018-01-01,TX,Uvalde,48463,26,9.684869254265067,FALSE
2018,2,2018-02-01,TX,Uvalde,48463,21,7.822394397675632,FALSE
2018,3,2018-03-01,TX,Uvalde,48463,19,7.077404455039857,FALSE
2018,4,2018-04-01,TX,Uvalde,48463,14,5.214929598450421,FALSE
2018,5,2018-05-01,TX,Uvalde,48463,11,4.097444684496759,FALSE
2018,6,2018-06-01,TX,Uvalde,48463,10,3.724949713178872,FALSE
2018,7,2018-07-01,TX,Uvalde,48463,5,1.862474856589436,TRUE
2018,8,2018-08-01,TX,Uvalde,48463,11,4.097444684496759,FALSE
2018,9,2018-09-01,TX,Uvalde,48463,13,4.842434627132533,FALSE
2018,10,2018-10-01,TX,Uvalde,48463,12,4.469939655814646,FALSE
2018,11,2018-11-01,TX,Uvalde,48463,5,1.862474856589436,TRUE
2018,12,2018-12-01,TX,Uvalde,48463,20,7.449899426357744,FALSE
2018,1,2018-01-01,TX,Val Verde,48465,28,5.690131685904731,FALSE
2018,2,2018-02-01,TX,Val Verde,48465,33,6.70622662981629,FALSE
2018,3,2018-03-01,TX,Val Verde,48465,21,4.2675987644285485,FALSE
2018,4,2018-04-01,TX,Val Verde,48465,24,4.877255730775484,FALSE
2018,5,2018-05-01,TX,Val Verde,48465,18,3.6579417980816125,FALSE
2018,6,2018-06-01,TX,Val Verde,48465,25,5.080474719557795,FALSE
2018,7,2018-07-01,TX,Val Verde,48465,20,4.064379775646237,FALSE
2018,8,2018-08-01,TX,Val Verde,48465,20,4.064379775646237,FALSE
2018,9,2018-09-01,TX,Val Verde,48465,14,2.8450658429523656,FALSE
2018,10,2018-10-01,TX,Val Verde,48465,16,3.251503820516989,FALSE
2018,11,2018-11-01,TX,Val Verde,48465,18,3.6579417980816125,FALSE
2018,12,2018-12-01,TX,Val Verde,48465,18,3.6579417980816125,FALSE
2018,1,2018-01-01,TX,Van Zandt,48467,57,10.175119156000644,FALSE
2018,2,2018-02-01,TX,Van Zandt,48467,38,6.783412770667095,FALSE
2018,3,2018-03-01,TX,Van Zandt,48467,26,4.641282422035381,FALSE
2018,4,2018-04-01,TX,Van Zandt,48467,36,6.426391045895143,FALSE
2018,5,2018-05-01,TX,Van Zandt,48467,24,4.284260697263428,FALSE
2018,6,2018-06-01,TX,Van Zandt,48467,24,4.284260697263428,FALSE
2018,7,2018-07-01,TX,Van Zandt,48467,34,6.06936932112319,FALSE
2018,8,2018-08-01,TX,Van Zandt,48467,35,6.247880183509166,FALSE
2018,9,2018-09-01,TX,Van Zandt,48467,33,5.890858458737213,FALSE
2018,10,2018-10-01,TX,Van Zandt,48467,26,4.641282422035381,FALSE
2018,11,2018-11-01,TX,Van Zandt,48467,45,8.032988807368929,FALSE
2018,12,2018-12-01,TX,Van Zandt,48467,38,6.783412770667095,FALSE
2018,1,2018-01-01,TX,Victoria,48469,46,4.998098549464878,FALSE
2018,2,2018-02-01,TX,Victoria,48469,58,6.301950344977454,FALSE
2018,3,2018-03-01,TX,Victoria,48469,52,5.650024447221165,FALSE
2018,4,2018-04-01,TX,Victoria,48469,40,4.346172651708589,FALSE
2018,5,2018-05-01,TX,Victoria,48469,38,4.12886401912316,FALSE
2018,6,2018-06-01,TX,Victoria,48469,46,4.998098549464878,FALSE
2018,7,2018-07-01,TX,Victoria,48469,42,4.563481284294019,FALSE
2018,8,2018-08-01,TX,Victoria,48469,42,4.563481284294019,FALSE
2018,9,2018-09-01,TX,Victoria,48469,45,4.889444233172163,FALSE
2018,10,2018-10-01,TX,Victoria,48469,49,5.324061498343022,FALSE
2018,11,2018-11-01,TX,Victoria,48469,34,3.6942467539523007,FALSE
2018,12,2018-12-01,TX,Victoria,48469,49,5.324061498343022,FALSE
2018,1,2018-01-01,TX,Walker,48471,45,6.208609271523179,FALSE
2018,2,2018-02-01,TX,Walker,48471,32,4.415011037527594,FALSE
2018,3,2018-03-01,TX,Walker,48471,31,4.277041942604857,FALSE
2018,4,2018-04-01,TX,Walker,48471,29,4.0011037527593825,FALSE
2018,5,2018-05-01,TX,Walker,48471,40,5.518763796909492,FALSE
2018,6,2018-06-01,TX,Walker,48471,30,4.139072847682119,FALSE
2018,7,2018-07-01,TX,Walker,48471,20,2.759381898454746,FALSE
2018,8,2018-08-01,TX,Walker,48471,36,4.966887417218543,FALSE
2018,9,2018-09-01,TX,Walker,48471,30,4.139072847682119,FALSE
2018,10,2018-10-01,TX,Walker,48471,30,4.139072847682119,FALSE
2018,11,2018-11-01,TX,Walker,48471,28,3.863134657836645,FALSE
2018,12,2018-12-01,TX,Walker,48471,26,3.58719646799117,FALSE
2018,1,2018-01-01,TX,Waller,48473,18,3.388171516771449,FALSE
2018,2,2018-02-01,TX,Waller,48473,17,3.199939765839702,FALSE
2018,3,2018-03-01,TX,Waller,48473,18,3.388171516771449,FALSE
2018,4,2018-04-01,TX,Waller,48473,14,2.6352445130444604,FALSE
2018,5,2018-05-01,TX,Waller,48473,19,3.576403267703196,FALSE
2018,6,2018-06-01,TX,Waller,48473,16,3.0117080149079545,FALSE
2018,7,2018-07-01,TX,Waller,48473,11,2.070549260249219,FALSE
2018,8,2018-08-01,TX,Waller,48473,15,2.8234762639762074,FALSE
2018,9,2018-09-01,TX,Waller,48473,18,3.388171516771449,FALSE
2018,10,2018-10-01,TX,Waller,48473,15,2.8234762639762074,FALSE
2018,11,2018-11-01,TX,Waller,48473,17,3.199939765839702,FALSE
2018,12,2018-12-01,TX,Waller,48473,16,3.0117080149079545,FALSE
2018,1,2018-01-01,TX,Ward,48475,10,8.532423208191126,FALSE
2018,2,2018-02-01,TX,Ward,48475,5,4.266211604095563,TRUE
2018,3,2018-03-01,TX,Ward,48475,5,4.266211604095563,TRUE
2018,4,2018-04-01,TX,Ward,48475,5,4.266211604095563,TRUE
2018,5,2018-05-01,TX,Ward,48475,5,4.266211604095563,TRUE
2018,6,2018-06-01,TX,Ward,48475,5,4.266211604095563,TRUE
2018,7,2018-07-01,TX,Ward,48475,5,4.266211604095563,TRUE
2018,8,2018-08-01,TX,Ward,48475,5,4.266211604095563,TRUE
2018,9,2018-09-01,TX,Ward,48475,5,4.266211604095563,TRUE
2018,10,2018-10-01,TX,Ward,48475,5,4.266211604095563,TRUE
2018,11,2018-11-01,TX,Ward,48475,5,4.266211604095563,TRUE
2018,12,2018-12-01,TX,Ward,48475,5,4.266211604095563,TRUE
2018,1,2018-01-01,TX,Washington,48477,32,9.11473168508602,FALSE
2018,2,2018-02-01,TX,Washington,48477,17,4.842201207701948,FALSE
2018,3,2018-03-01,TX,Washington,48477,26,7.405719494132392,FALSE
2018,4,2018-04-01,TX,Washington,48477,15,4.2725304773840715,FALSE
2018,5,2018-05-01,TX,Washington,48477,27,7.690554859291329,FALSE
2018,6,2018-06-01,TX,Washington,48477,18,5.127036572860886,FALSE
2018,7,2018-07-01,TX,Washington,48477,18,5.127036572860886,FALSE
2018,8,2018-08-01,TX,Washington,48477,19,5.411871938019824,FALSE
2018,9,2018-09-01,TX,Washington,48477,16,4.55736584254301,FALSE
2018,10,2018-10-01,TX,Washington,48477,19,5.411871938019824,FALSE
2018,11,2018-11-01,TX,Washington,48477,26,7.405719494132392,FALSE
2018,12,2018-12-01,TX,Washington,48477,21,5.981542668337701,FALSE
2018,1,2018-01-01,TX,Webb,48479,103,3.7331013736363308,FALSE
2018,2,2018-02-01,TX,Webb,48479,53,1.9209162408031604,FALSE
2018,3,2018-03-01,TX,Webb,48479,71,2.5733028886231017,FALSE
2018,4,2018-04-01,TX,Webb,48479,71,2.5733028886231017,FALSE
2018,5,2018-05-01,TX,Webb,48479,72,2.609546591279765,FALSE
2018,6,2018-06-01,TX,Webb,48479,63,2.2833532673697947,FALSE
2018,7,2018-07-01,TX,Webb,48479,66,2.3920843753397847,FALSE
2018,8,2018-08-01,TX,Webb,48479,70,2.5370591859664384,FALSE
2018,9,2018-09-01,TX,Webb,48479,63,2.2833532673697947,FALSE
2018,10,2018-10-01,TX,Webb,48479,64,2.319596970026458,FALSE
2018,11,2018-11-01,TX,Webb,48479,71,2.5733028886231017,FALSE
2018,12,2018-12-01,TX,Webb,48479,85,3.0807147258163896,FALSE
2018,1,2018-01-01,TX,Wharton,48481,38,9.130445229342367,FALSE
2018,2,2018-02-01,TX,Wharton,48481,23,5.526322112496696,FALSE
2018,3,2018-03-01,TX,Wharton,48481,25,6.0068718614094525,FALSE
2018,4,2018-04-01,TX,Wharton,48481,24,5.766596986953075,FALSE
2018,5,2018-05-01,TX,Wharton,48481,27,6.487421610322209,FALSE
2018,6,2018-06-01,TX,Wharton,48481,18,4.324947740214806,FALSE
2018,7,2018-07-01,TX,Wharton,48481,15,3.6041231168456718,FALSE
2018,8,2018-08-01,TX,Wharton,48481,22,5.286047238040318,FALSE
2018,9,2018-09-01,TX,Wharton,48481,31,7.448521108147721,FALSE
2018,10,2018-10-01,TX,Wharton,48481,26,6.24714673586583,FALSE
2018,11,2018-11-01,TX,Wharton,48481,24,5.766596986953075,FALSE
2018,12,2018-12-01,TX,Wharton,48481,24,5.766596986953075,FALSE
2018,1,2018-01-01,TX,Wheeler,48483,5,9.632055480639568,TRUE
2018,2,2018-02-01,TX,Wheeler,48483,5,9.632055480639568,TRUE
2018,3,2018-03-01,TX,Wheeler,48483,5,9.632055480639568,TRUE
2018,4,2018-04-01,TX,Wheeler,48483,5,9.632055480639568,TRUE
2018,5,2018-05-01,TX,Wheeler,48483,5,9.632055480639568,TRUE
2018,6,2018-06-01,TX,Wheeler,48483,5,9.632055480639568,TRUE
2018,7,2018-07-01,TX,Wheeler,48483,5,9.632055480639568,TRUE
2018,8,2018-08-01,TX,Wheeler,48483,5,9.632055480639568,TRUE
2018,9,2018-09-01,TX,Wheeler,48483,5,9.632055480639568,TRUE
2018,10,2018-10-01,TX,Wheeler,48483,5,9.632055480639568,TRUE
2018,11,2018-11-01,TX,Wheeler,48483,5,9.632055480639568,TRUE
2018,12,2018-12-01,TX,Wheeler,48483,5,9.632055480639568,TRUE
2018,1,2018-01-01,TX,Wichita,48485,114,8.632178337775624,FALSE
2018,2,2018-02-01,TX,Wichita,48485,84,6.360552459413618,FALSE
2018,3,2018-03-01,TX,Wichita,48485,74,5.603343833292948,FALSE
2018,4,2018-04-01,TX,Wichita,48485,67,5.0732977950084805,FALSE
2018,5,2018-05-01,TX,Wichita,48485,85,6.436273322025684,FALSE
2018,6,2018-06-01,TX,Wichita,48485,88,6.663435909861885,FALSE
2018,7,2018-07-01,TX,Wichita,48485,63,4.770414344560213,FALSE
2018,8,2018-08-01,TX,Wichita,48485,72,5.451902108068815,FALSE
2018,9,2018-09-01,TX,Wichita,48485,88,6.663435909861885,FALSE
2018,10,2018-10-01,TX,Wichita,48485,77,5.830506421129149,FALSE
2018,11,2018-11-01,TX,Wichita,48485,81,6.133389871577417,FALSE
2018,12,2018-12-01,TX,Wichita,48485,92,6.966319360310153,FALSE
2018,1,2018-01-01,TX,Wilbarger,48487,5,3.9001560062402496,TRUE
2018,2,2018-02-01,TX,Wilbarger,48487,16,12.480499219968799,FALSE
2018,3,2018-03-01,TX,Wilbarger,48487,14,10.9204368174727,FALSE
2018,4,2018-04-01,TX,Wilbarger,48487,5,3.9001560062402496,TRUE
2018,5,2018-05-01,TX,Wilbarger,48487,5,3.9001560062402496,TRUE
2018,6,2018-06-01,TX,Wilbarger,48487,12,9.360374414976599,FALSE
2018,7,2018-07-01,TX,Wilbarger,48487,5,3.9001560062402496,TRUE
2018,8,2018-08-01,TX,Wilbarger,48487,5,3.9001560062402496,TRUE
2018,9,2018-09-01,TX,Wilbarger,48487,5,3.9001560062402496,TRUE
2018,10,2018-10-01,TX,Wilbarger,48487,13,10.140405616224648,FALSE
2018,11,2018-11-01,TX,Wilbarger,48487,5,3.9001560062402496,TRUE
2018,12,2018-12-01,TX,Wilbarger,48487,15,11.700468018720748,FALSE
2018,1,2018-01-01,TX,Willacy,48489,11,5.1127120613525445,FALSE
2018,2,2018-02-01,TX,Willacy,48489,13,6.042296072507553,FALSE
2018,3,2018-03-01,TX,Willacy,48489,11,5.1127120613525445,FALSE
2018,4,2018-04-01,TX,Willacy,48489,5,2.3239600278875203,TRUE
2018,5,2018-05-01,TX,Willacy,48489,5,2.3239600278875203,TRUE
2018,6,2018-06-01,TX,Willacy,48489,11,5.1127120613525445,FALSE
2018,7,2018-07-01,TX,Willacy,48489,5,2.3239600278875203,TRUE
2018,8,2018-08-01,TX,Willacy,48489,5,2.3239600278875203,TRUE
2018,9,2018-09-01,TX,Willacy,48489,11,5.1127120613525445,FALSE
2018,10,2018-10-01,TX,Willacy,48489,5,2.3239600278875203,TRUE
2018,11,2018-11-01,TX,Willacy,48489,11,5.1127120613525445,FALSE
2018,12,2018-12-01,TX,Willacy,48489,11,5.1127120613525445,FALSE
2018,1,2018-01-01,TX,Williamson,48491,194,3.4232132679511365,FALSE
2018,2,2018-02-01,TX,Williamson,48491,147,2.5938780947877165,FALSE
2018,3,2018-03-01,TX,Williamson,48491,148,2.61152352400396,FALSE
2018,4,2018-04-01,TX,Williamson,48491,164,2.893850391463847,FALSE
2018,5,2018-05-01,TX,Williamson,48491,148,2.61152352400396,FALSE
2018,6,2018-06-01,TX,Williamson,48491,157,2.7703323869501464,FALSE
2018,7,2018-07-01,TX,Williamson,48491,139,2.452714661057773,FALSE
2018,8,2018-08-01,TX,Williamson,48491,167,2.946786679112576,FALSE
2018,9,2018-09-01,TX,Williamson,48491,154,2.7173960993014172,FALSE
2018,10,2018-10-01,TX,Williamson,48491,164,2.893850391463847,FALSE
