Notes,County,County Code,Month,Month Code,Deaths,Population,Crude Rate
,"Denton County, TX",48121,"Jan., 2021 ",2021/01,427,Not Applicable,Not Applicable
,"Denton County, TX",48121,"Feb., 2021 ",2021/02,311,Not Applicable,Not Applicable
,"Denton County, TX",48121,"Mar., 2021 ",2021/03,271,Not Applicable,Not Applicable
,"Denton County, TX",48121,"Apr., 2021 ",2021/04,217,Not Applicable,Not Applicable
,"Denton County, TX",48121,"May, 2021 ",2021/05,215,Not Applicable,Not Applicable
,"Denton County, TX",48121,"Jun., 2021 ",2021/06,189,Not Applicable,Not Applicable
,"Denton County, TX",48121,"Jul., 2021 ",2021/07,249,Not Applicable,Not Applicable
,"Denton County, TX",48121,"Aug., 2021 ",2021/08,290,Not Applicable,Not Applicable
,"Denton County, TX",48121,"Sep., 2021 ",2021/09,313,Not Applicable,Not Applicable
,"Denton County, TX",48121,"Oct., 2021 ",2021/10,281,Not Applicable,Not Applicable
,"Denton County, TX",48121,"Nov., 2021 ",2021/11,245,Not Applicable,Not Applicable
,"Denton County, TX",48121,"Dec., 2021 ",2021/12,280,Not Applicable,Not Applicable
,"DeWitt County, TX",48123,"Jan., 2021 ",2021/01,22,Not Applicable,Not Applicable
,"DeWitt County, TX",48123,"Feb., 2021 ",2021/02,22,Not Applicable,Not Applicable
,"DeWitt County, TX",48123,"Mar., 2021 ",2021/03,14,Not Applicable,Not Applicable
,"DeWitt County, TX",48123,"Apr., 2021 ",2021/04,10,Not Applicable,Not Applicable
,"DeWitt County, TX",48123,"May, 2021 ",2021/05,Suppressed,Not Applicable,Not Applicable
,"DeWitt County, TX",48123,"Jun., 2021 ",2021/06,10,Not Applicable,Not Applicable
,"DeWitt County, TX",48123,"Jul., 2021 ",2021/07,15,Not Applicable,Not Applicable
,"DeWitt County, TX",48123,"Aug., 2021 ",2021/08,18,Not Applicable,Not Applicable
,"DeWitt County, TX",48123,"Sep., 2021 ",2021/09,24,Not Applicable,Not Applicable
,"DeWitt County, TX",48123,"Oct., 2021 ",2021/10,18,Not Applicable,Not Applicable
,"DeWitt County, TX",48123,"Nov., 2021 ",2021/11,10,Not Applicable,Not Applicable
,"DeWitt County, TX",48123,"Dec., 2021 ",2021/12,14,Not Applicable,Not Applicable
,"Dickens County, TX",48125,"Jan., 2021 ",2021/01,Suppressed,Not Applicable,Not Applicable
,"Dickens County, TX",48125,"Feb., 2021 ",2021/02,Suppressed,Not Applicable,Not Applicable
,"Dickens County, TX",48125,"Mar., 2021 ",2021/03,Suppressed,Not Applicable,Not Applicable
,"Dickens County, TX",48125,"Apr., 2021 ",2021/04,0,Not Applicable,Not Applicable
,"Dickens County, TX",48125,"May, 2021 ",2021/05,Suppressed,Not Applicable,Not Applicable
,"Dickens County, TX",48125,"Jun., 2021 ",2021/06,0,Not Applicable,Not Applicable
,"Dickens County, TX",48125,"Jul., 2021 ",2021/07,Suppressed,Not Applicable,Not Applicable
,"Dickens County, TX",48125,"Aug., 2021 ",2021/08,Suppressed,Not Applicable,Not Applicable
,"Dickens County, TX",48125,"Sep., 2021 ",2021/09,Suppressed,Not Applicable,Not Applicable
,"Dickens County, TX",48125,"Oct., 2021 ",2021/10,Suppressed,Not Applicable,Not Applicable
,"Dickens County, TX",48125,"Nov., 2021 ",2021/11,0,Not Applicable,Not Applicable
,"Dickens County, TX",48125,"Dec., 2021 ",2021/12,Suppressed,Not Applicable,Not Applicable
,"Dimmit County, TX",48127,"Jan., 2021 ",2021/01,Suppressed,Not Applicable,Not Applicable
,"Dimmit County, TX",48127,"Feb., 2021 ",2021/02,17,Not Applicable,Not Applicable
,"Dimmit County, TX",48127,"Mar., 2021 ",2021/03,Suppressed,Not Applicable,Not Applicable
,"Dimmit County, TX",48127,"Apr., 2021 ",2021/04,Suppressed,Not Applicable,Not Applicable
,"Dimmit County, TX",48127,"May, 2021 ",2021/05,Suppressed,Not Applicable,Not Applicable
,"Dimmit County, TX",48127,"Jun., 2021 ",2021/06,Suppressed,Not Applicable,Not Applicable
,"Dimmit County, TX",48127,"Jul., 2021 ",2021/07,Suppressed,Not Applicable,Not Applicable
,"Dimmit County, TX",48127,"Aug., 2021 ",2021/08,11,Not Applicable,Not Applicable
,"Dimmit County, TX",48127,"Sep., 2021 ",2021/09,Suppressed,Not Applicable,Not Applicable
,"Dimmit County, TX",48127,"Oct., 2021 ",2021/10,11,Not Applicable,Not Applicable
,"Dimmit County, TX",48127,"Nov., 2021 ",2021/11,Suppressed,Not Applicable,Not Applicable
,"Dimmit County, TX",48127,"Dec., 2021 ",2021/12,Suppressed,Not Applicable,Not Applicable
,"Donley County, TX",48129,"Jan., 2021 ",2021/01,Suppressed,Not Applicable,Not Applicable
,"Donley County, TX",48129,"Feb., 2021 ",2021/02,Suppressed,Not Applicable,Not Applicable
,"Donley County, TX",48129,"Mar., 2021 ",2021/03,Suppressed,Not Applicable,Not Applicable
,"Donley County, TX",48129,"Apr., 2021 ",2021/04,Suppressed,Not Applicable,Not Applicable
,"Donley County, TX",48129,"May, 2021 ",2021/05,Suppressed,Not Applicable,Not Applicable
,"Donley County, TX",48129,"Jun., 2021 ",2021/06,Suppressed,Not Applicable,Not Applicable
,"Donley County, TX",48129,"Jul., 2021 ",2021/07,Suppressed,Not Applicable,Not Applicable
,"Donley County, TX",48129,"Aug., 2021 ",2021/08,Suppressed,Not Applicable,Not Applicable
,"Donley County, TX",48129,"Sep., 2021 ",2021/09,Suppressed,Not Applicable,Not Applicable
,"Donley County, TX",48129,"Oct., 2021 ",2021/10,Suppressed,Not Applicable,Not Applicable
,"Donley County, TX",48129,"Nov., 2021 ",2021/11,Suppressed,Not Applicable,Not Applicable
,"Donley County, TX",48129,"Dec., 2021 ",2021/12,Suppressed,Not Applicable,Not Applicable
,"Duval County, TX",48131,"Jan., 2021 ",2021/01,Suppressed,Not Applicable,Not Applicable
,"Duval County, TX",48131,"Feb., 2021 ",2021/02,11,Not Applicable,Not Applicable
,"Duval County, TX",48131,"Mar., 2021 ",2021/03,Suppressed,Not Applicable,Not Applicable
,"Duval County, TX",48131,"Apr., 2021 ",2021/04,Suppressed,Not Applicable,Not Applicable
,"Duval County, TX",48131,"May, 2021 ",2021/05,10,Not Applicable,Not Applicable
,"Duval County, TX",48131,"Jun., 2021 ",2021/06,12,Not Applicable,Not Applicable
,"Duval County, TX",48131,"Jul., 2021 ",2021/07,Suppressed,Not Applicable,Not Applicable
,"Duval County, TX",48131,"Aug., 2021 ",2021/08,13,Not Applicable,Not Applicable
,"Duval County, TX",48131,"Sep., 2021 ",2021/09,Suppressed,Not Applicable,Not Applicable
,"Duval County, TX",48131,"Oct., 2021 ",2021/10,10,Not Applicable,Not Applicable
,"Duval County, TX",48131,"Nov., 2021 ",2021/11,Suppressed,Not Applicable,Not Applicable
,"Duval County, TX",48131,"Dec., 2021 ",2021/12,Suppressed,Not Applicable,Not Applicable
,"Eastland County, TX",48133,"Jan., 2021 ",2021/01,46,Not Applicable,Not Applicable
,"Eastland County, TX",48133,"Feb., 2021 ",2021/02,19,Not Applicable,Not Applicable
,"Eastland County, TX",48133,"Mar., 2021 ",2021/03,24,Not Applicable,Not Applicable
,"Eastland County, TX",48133,"Apr., 2021 ",2021/04,12,Not Applicable,Not Applicable
,"Eastland County, TX",48133,"May, 2021 ",2021/05,17,Not Applicable,Not Applicable
,"Eastland County, TX",48133,"Jun., 2021 ",2021/06,Suppressed,Not Applicable,Not Applicable
,"Eastland County, TX",48133,"Jul., 2021 ",2021/07,14,Not Applicable,Not Applicable
,"Eastland County, TX",48133,"Aug., 2021 ",2021/08,24,Not Applicable,Not Applicable
,"Eastland County, TX",48133,"Sep., 2021 ",2021/09,32,Not Applicable,Not Applicable
,"Eastland County, TX",48133,"Oct., 2021 ",2021/10,14,Not Applicable,Not Applicable
,"Eastland County, TX",48133,"Nov., 2021 ",2021/11,22,Not Applicable,Not Applicable
,"Eastland County, TX",48133,"Dec., 2021 ",2021/12,16,Not Applicable,Not Applicable
,"Ector County, TX",48135,"Jan., 2021 ",2021/01,117,Not Applicable,Not Applicable
,"Ector County, TX",48135,"Feb., 2021 ",2021/02,83,Not Applicable,Not Applicable
,"Ector County, TX",48135,"Mar., 2021 ",2021/03,67,Not Applicable,Not Applicable
,"Ector County, TX",48135,"Apr., 2021 ",2021/04,64,Not Applicable,Not Applicable
,"Ector County, TX",48135,"May, 2021 ",2021/05,67,Not Applicable,Not Applicable
,"Ector County, TX",48135,"Jun., 2021 ",2021/06,56,Not Applicable,Not Applicable
,"Ector County, TX",48135,"Jul., 2021 ",2021/07,64,Not Applicable,Not Applicable
,"Ector County, TX",48135,"Aug., 2021 ",2021/08,94,Not Applicable,Not Applicable
,"Ector County, TX",48135,"Sep., 2021 ",2021/09,115,Not Applicable,Not Applicable
,"Ector County, TX",48135,"Oct., 2021 ",2021/10,84,Not Applicable,Not Applicable
,"Ector County, TX",48135,"Nov., 2021 ",2021/11,66,Not Applicable,Not Applicable
,"Ector County, TX",48135,"Dec., 2021 ",2021/12,95,Not Applicable,Not Applicable
,"Edwards County, TX",48137,"Jan., 2021 ",2021/01,Suppressed,Not Applicable,Not Applicable
,"Edwards County, TX",48137,"Feb., 2021 ",2021/02,Suppressed,Not Applicable,Not Applicable
,"Edwards County, TX",48137,"Mar., 2021 ",2021/03,Suppressed,Not Applicable,Not Applicable
,"Edwards County, TX",48137,"Apr., 2021 ",2021/04,Suppressed,Not Applicable,Not Applicable
,"Edwards County, TX",48137,"May, 2021 ",2021/05,0,Not Applicable,Not Applicable
,"Edwards County, TX",48137,"Jun., 2021 ",2021/06,Suppressed,Not Applicable,Not Applicable
,"Edwards County, TX",48137,"Jul., 2021 ",2021/07,Suppressed,Not Applicable,Not Applicable
,"Edwards County, TX",48137,"Aug., 2021 ",2021/08,Suppressed,Not Applicable,Not Applicable
,"Edwards County, TX",48137,"Sep., 2021 ",2021/09,Suppressed,Not Applicable,Not Applicable
,"Edwards County, TX",48137,"Oct., 2021 ",2021/10,Suppressed,Not Applicable,Not Applicable
,"Edwards County, TX",48137,"Nov., 2021 ",2021/11,Suppressed,Not Applicable,Not Applicable
,"Edwards County, TX",48137,"Dec., 2021 ",2021/12,Suppressed,Not Applicable,Not Applicable
,"Ellis County, TX",48139,"Jan., 2021 ",2021/01,130,Not Applicable,Not Applicable
,"Ellis County, TX",48139,"Feb., 2021 ",2021/02,102,Not Applicable,Not Applicable
,"Ellis County, TX",48139,"Mar., 2021 ",2021/03,79,Not Applicable,Not Applicable
,"Ellis County, TX",48139,"Apr., 2021 ",2021/04,76,Not Applicable,Not Applicable
,"Ellis County, TX",48139,"May, 2021 ",2021/05,84,Not Applicable,Not Applicable
,"Ellis County, TX",48139,"Jun., 2021 ",2021/06,82,Not Applicable,Not Applicable
,"Ellis County, TX",48139,"Jul., 2021 ",2021/07,81,Not Applicable,Not Applicable
,"Ellis County, TX",48139,"Aug., 2021 ",2021/08,108,Not Applicable,Not Applicable
,"Ellis County, TX",48139,"Sep., 2021 ",2021/09,113,Not Applicable,Not Applicable
,"Ellis County, TX",48139,"Oct., 2021 ",2021/10,99,Not Applicable,Not Applicable
,"Ellis County, TX",48139,"Nov., 2021 ",2021/11,71,Not Applicable,Not Applicable
,"Ellis County, TX",48139,"Dec., 2021 ",2021/12,78,Not Applicable,Not Applicable
,"El Paso County, TX",48141,"Jan., 2021 ",2021/01,490,Not Applicable,Not Applicable
,"El Paso County, TX",48141,"Feb., 2021 ",2021/02,393,Not Applicable,Not Applicable
,"El Paso County, TX",48141,"Mar., 2021 ",2021/03,383,Not Applicable,Not Applicable
,"El Paso County, TX",48141,"Apr., 2021 ",2021/04,316,Not Applicable,Not Applicable
,"El Paso County, TX",48141,"May, 2021 ",2021/05,297,Not Applicable,Not Applicable
,"El Paso County, TX",48141,"Jun., 2021 ",2021/06,270,Not Applicable,Not Applicable
,"El Paso County, TX",48141,"Jul., 2021 ",2021/07,294,Not Applicable,Not Applicable
,"El Paso County, TX",48141,"Aug., 2021 ",2021/08,306,Not Applicable,Not Applicable
,"El Paso County, TX",48141,"Sep., 2021 ",2021/09,261,Not Applicable,Not Applicable
,"El Paso County, TX",48141,"Oct., 2021 ",2021/10,343,Not Applicable,Not Applicable
,"El Paso County, TX",48141,"Nov., 2021 ",2021/11,403,Not Applicable,Not Applicable
,"El Paso County, TX",48141,"Dec., 2021 ",2021/12,536,Not Applicable,Not Applicable
,"Erath County, TX",48143,"Jan., 2021 ",2021/01,52,Not Applicable,Not Applicable
,"Erath County, TX",48143,"Feb., 2021 ",2021/02,28,Not Applicable,Not Applicable
,"Erath County, TX",48143,"Mar., 2021 ",2021/03,15,Not Applicable,Not Applicable
,"Erath County, TX",48143,"Apr., 2021 ",2021/04,11,Not Applicable,Not Applicable
,"Erath County, TX",48143,"May, 2021 ",2021/05,16,Not Applicable,Not Applicable
,"Erath County, TX",48143,"Jun., 2021 ",2021/06,16,Not Applicable,Not Applicable
,"Erath County, TX",48143,"Jul., 2021 ",2021/07,16,Not Applicable,Not Applicable
,"Erath County, TX",48143,"Aug., 2021 ",2021/08,26,Not Applicable,Not Applicable
,"Erath County, TX",48143,"Sep., 2021 ",2021/09,31,Not Applicable,Not Applicable
,"Erath County, TX",48143,"Oct., 2021 ",2021/10,26,Not Applicable,Not Applicable
,"Erath County, TX",48143,"Nov., 2021 ",2021/11,21,Not Applicable,Not Applicable
,"Erath County, TX",48143,"Dec., 2021 ",2021/12,17,Not Applicable,Not Applicable
,"Falls County, TX",48145,"Jan., 2021 ",2021/01,19,Not Applicable,Not Applicable
,"Falls County, TX",48145,"Feb., 2021 ",2021/02,14,Not Applicable,Not Applicable
,"Falls County, TX",48145,"Mar., 2021 ",2021/03,Suppressed,Not Applicable,Not Applicable
,"Falls County, TX",48145,"Apr., 2021 ",2021/04,Suppressed,Not Applicable,Not Applicable
,"Falls County, TX",48145,"May, 2021 ",2021/05,13,Not Applicable,Not Applicable
,"Falls County, TX",48145,"Jun., 2021 ",2021/06,12,Not Applicable,Not Applicable
,"Falls County, TX",48145,"Jul., 2021 ",2021/07,Suppressed,Not Applicable,Not Applicable
,"Falls County, TX",48145,"Aug., 2021 ",2021/08,12,Not Applicable,Not Applicable
,"Falls County, TX",48145,"Sep., 2021 ",2021/09,20,Not Applicable,Not Applicable
,"Falls County, TX",48145,"Oct., 2021 ",2021/10,15,Not Applicable,Not Applicable
,"Falls County, TX",48145,"Nov., 2021 ",2021/11,14,Not Applicable,Not Applicable
,"Falls County, TX",48145,"Dec., 2021 ",2021/12,12,Not Applicable,Not Applicable
,"Fannin County, TX",48147,"Jan., 2021 ",2021/01,48,Not Applicable,Not Applicable
,"Fannin County, TX",48147,"Feb., 2021 ",2021/02,32,Not Applicable,Not Applicable
,"Fannin County, TX",48147,"Mar., 2021 ",2021/03,35,Not Applicable,Not Applicable
,"Fannin County, TX",48147,"Apr., 2021 ",2021/04,29,Not Applicable,Not Applicable
,"Fannin County, TX",48147,"May, 2021 ",2021/05,26,Not Applicable,Not Applicable
,"Fannin County, TX",48147,"Jun., 2021 ",2021/06,21,Not Applicable,Not Applicable
,"Fannin County, TX",48147,"Jul., 2021 ",2021/07,19,Not Applicable,Not Applicable
,"Fannin County, TX",48147,"Aug., 2021 ",2021/08,32,Not Applicable,Not Applicable
,"Fannin County, TX",48147,"Sep., 2021 ",2021/09,36,Not Applicable,Not Applicable
,"Fannin County, TX",48147,"Oct., 2021 ",2021/10,44,Not Applicable,Not Applicable
,"Fannin County, TX",48147,"Nov., 2021 ",2021/11,27,Not Applicable,Not Applicable
,"Fannin County, TX",48147,"Dec., 2021 ",2021/12,27,Not Applicable,Not Applicable
,"Fayette County, TX",48149,"Jan., 2021 ",2021/01,32,Not Applicable,Not Applicable
,"Fayette County, TX",48149,"Feb., 2021 ",2021/02,18,Not Applicable,Not Applicable
,"Fayette County, TX",48149,"Mar., 2021 ",2021/03,18,Not Applicable,Not Applicable
,"Fayette County, TX",48149,"Apr., 2021 ",2021/04,14,Not Applicable,Not Applicable
,"Fayette County, TX",48149,"May, 2021 ",2021/05,23,Not Applicable,Not Applicable
,"Fayette County, TX",48149,"Jun., 2021 ",2021/06,17,Not Applicable,Not Applicable
,"Fayette County, TX",48149,"Jul., 2021 ",2021/07,14,Not Applicable,Not Applicable
,"Fayette County, TX",48149,"Aug., 2021 ",2021/08,28,Not Applicable,Not Applicable
,"Fayette County, TX",48149,"Sep., 2021 ",2021/09,19,Not Applicable,Not Applicable
,"Fayette County, TX",48149,"Oct., 2021 ",2021/10,24,Not Applicable,Not Applicable
,"Fayette County, TX",48149,"Nov., 2021 ",2021/11,23,Not Applicable,Not Applicable
,"Fayette County, TX",48149,"Dec., 2021 ",2021/12,13,Not Applicable,Not Applicable
,"Fisher County, TX",48151,"Jan., 2021 ",2021/01,Suppressed,Not Applicable,Not Applicable
,"Fisher County, TX",48151,"Feb., 2021 ",2021/02,Suppressed,Not Applicable,Not Applicable
,"Fisher County, TX",48151,"Mar., 2021 ",2021/03,Suppressed,Not Applicable,Not Applicable
,"Fisher County, TX",48151,"Apr., 2021 ",2021/04,Suppressed,Not Applicable,Not Applicable
,"Fisher County, TX",48151,"May, 2021 ",2021/05,Suppressed,Not Applicable,Not Applicable
,"Fisher County, TX",48151,"Jun., 2021 ",2021/06,Suppressed,Not Applicable,Not Applicable
,"Fisher County, TX",48151,"Jul., 2021 ",2021/07,Suppressed,Not Applicable,Not Applicable
,"Fisher County, TX",48151,"Aug., 2021 ",2021/08,Suppressed,Not Applicable,Not Applicable
,"Fisher County, TX",48151,"Sep., 2021 ",2021/09,Suppressed,Not Applicable,Not Applicable
,"Fisher County, TX",48151,"Oct., 2021 ",2021/10,Suppressed,Not Applicable,Not Applicable
,"Fisher County, TX",48151,"Nov., 2021 ",2021/11,Suppressed,Not Applicable,Not Applicable
,"Fisher County, TX",48151,"Dec., 2021 ",2021/12,Suppressed,Not Applicable,Not Applicable
,"Floyd County, TX",48153,"Jan., 2021 ",2021/01,Suppressed,Not Applicable,Not Applicable
,"Floyd County, TX",48153,"Feb., 2021 ",2021/02,0,Not Applicable,Not Applicable
,"Floyd County, TX",48153,"Mar., 2021 ",2021/03,Suppressed,Not Applicable,Not Applicable
,"Floyd County, TX",48153,"Apr., 2021 ",2021/04,Suppressed,Not Applicable,Not Applicable
,"Floyd County, TX",48153,"May, 2021 ",2021/05,Suppressed,Not Applicable,Not Applicable
,"Floyd County, TX",48153,"Jun., 2021 ",2021/06,Suppressed,Not Applicable,Not Applicable
,"Floyd County, TX",48153,"Jul., 2021 ",2021/07,Suppressed,Not Applicable,Not Applicable
,"Floyd County, TX",48153,"Aug., 2021 ",2021/08,Suppressed,Not Applicable,Not Applicable
,"Floyd County, TX",48153,"Sep., 2021 ",2021/09,Suppressed,Not Applicable,Not Applicable
,"Floyd County, TX",48153,"Oct., 2021 ",2021/10,Suppressed,Not Applicable,Not Applicable
,"Floyd County, TX",48153,"Nov., 2021 ",2021/11,Suppressed,Not Applicable,Not Applicable
,"Floyd County, TX",48153,"Dec., 2021 ",2021/12,Suppressed,Not Applicable,Not Applicable
,"Foard County, TX",48155,"Jan., 2021 ",2021/01,Suppressed,Not Applicable,Not Applicable
,"Foard County, TX",48155,"Feb., 2021 ",2021/02,Suppressed,Not Applicable,Not Applicable
,"Foard County, TX",48155,"Mar., 2021 ",2021/03,Suppressed,Not Applicable,Not Applicable
,"Foard County, TX",48155,"Apr., 2021 ",2021/04,0,Not Applicable,Not Applicable
,"Foard County, TX",48155,"May, 2021 ",2021/05,0,Not Applicable,Not Applicable
,"Foard County, TX",48155,"Jun., 2021 ",2021/06,Suppressed,Not Applicable,Not Applicable
,"Foard County, TX",48155,"Jul., 2021 ",2021/07,0,Not Applicable,Not Applicable
,"Foard County, TX",48155,"Aug., 2021 ",2021/08,Suppressed,Not Applicable,Not Applicable
,"Foard County, TX",48155,"Sep., 2021 ",2021/09,Suppressed,Not Applicable,Not Applicable
,"Foard County, TX",48155,"Oct., 2021 ",2021/10,Suppressed,Not Applicable,Not Applicable
,"Foard County, TX",48155,"Nov., 2021 ",2021/11,Suppressed,Not Applicable,Not Applicable
,"Foard County, TX",48155,"Dec., 2021 ",2021/12,0,Not Applicable,Not Applicable
,"Fort Bend County, TX",48157,"Jan., 2021 ",2021/01,322,Not Applicable,Not Applicable
,"Fort Bend County, TX",48157,"Feb., 2021 ",2021/02,251,Not Applicable,Not Applicable
,"Fort Bend County, TX",48157,"Mar., 2021 ",2021/03,222,Not Applicable,Not Applicable
,"Fort Bend County, TX",48157,"Apr., 2021 ",2021/04,214,Not Applicable,Not Applicable
,"Fort Bend County, TX",48157,"May, 2021 ",2021/05,195,Not Applicable,Not Applicable
,"Fort Bend County, TX",48157,"Jun., 2021 ",2021/06,218,Not Applicable,Not Applicable
,"Fort Bend County, TX",48157,"Jul., 2021 ",2021/07,198,Not Applicable,Not Applicable
,"Fort Bend County, TX",48157,"Aug., 2021 ",2021/08,278,Not Applicable,Not Applicable
,"Fort Bend County, TX",48157,"Sep., 2021 ",2021/09,291,Not Applicable,Not Applicable
,"Fort Bend County, TX",48157,"Oct., 2021 ",2021/10,222,Not Applicable,Not Applicable
,"Fort Bend County, TX",48157,"Nov., 2021 ",2021/11,220,Not Applicable,Not Applicable
,"Fort Bend County, TX",48157,"Dec., 2021 ",2021/12,196,Not Applicable,Not Applicable
,"Franklin County, TX",48159,"Jan., 2021 ",2021/01,11,Not Applicable,Not Applicable
,"Franklin County, TX",48159,"Feb., 2021 ",2021/02,Suppressed,Not Applicable,Not Applicable
,"Franklin County, TX",48159,"Mar., 2021 ",2021/03,10,Not Applicable,Not Applicable
,"Franklin County, TX",48159,"Apr., 2021 ",2021/04,Suppressed,Not Applicable,Not Applicable
,"Franklin County, TX",48159,"May, 2021 ",2021/05,Suppressed,Not Applicable,Not Applicable
,"Franklin County, TX",48159,"Jun., 2021 ",2021/06,Suppressed,Not Applicable,Not Applicable
,"Franklin County, TX",48159,"Jul., 2021 ",2021/07,Suppressed,Not Applicable,Not Applicable
,"Franklin County, TX",48159,"Aug., 2021 ",2021/08,Suppressed,Not Applicable,Not Applicable
,"Franklin County, TX",48159,"Sep., 2021 ",2021/09,Suppressed,Not Applicable,Not Applicable
,"Franklin County, TX",48159,"Oct., 2021 ",2021/10,Suppressed,Not Applicable,Not Applicable
,"Franklin County, TX",48159,"Nov., 2021 ",2021/11,14,Not Applicable,Not Applicable
,"Franklin County, TX",48159,"Dec., 2021 ",2021/12,Suppressed,Not Applicable,Not Applicable
,"Freestone County, TX",48161,"Jan., 2021 ",2021/01,19,Not Applicable,Not Applicable
,"Freestone County, TX",48161,"Feb., 2021 ",2021/02,18,Not Applicable,Not Applicable
,"Freestone County, TX",48161,"Mar., 2021 ",2021/03,10,Not Applicable,Not Applicable
,"Freestone County, TX",48161,"Apr., 2021 ",2021/04,13,Not Applicable,Not Applicable
,"Freestone County, TX",48161,"May, 2021 ",2021/05,12,Not Applicable,Not Applicable
,"Freestone County, TX",48161,"Jun., 2021 ",2021/06,10,Not Applicable,Not Applicable
,"Freestone County, TX",48161,"Jul., 2021 ",2021/07,12,Not Applicable,Not Applicable
,"Freestone County, TX",48161,"Aug., 2021 ",2021/08,21,Not Applicable,Not Applicable
,"Freestone County, TX",48161,"Sep., 2021 ",2021/09,Suppressed,Not Applicable,Not Applicable
,"Freestone County, TX",48161,"Oct., 2021 ",2021/10,11,Not Applicable,Not Applicable
,"Freestone County, TX",48161,"Nov., 2021 ",2021/11,17,Not Applicable,Not Applicable
,"Freestone County, TX",48161,"Dec., 2021 ",2021/12,12,Not Applicable,Not Applicable
,"Frio County, TX",48163,"Jan., 2021 ",2021/01,29,Not Applicable,Not Applicable
,"Frio County, TX",48163,"Feb., 2021 ",2021/02,13,Not Applicable,Not Applicable
,"Frio County, TX",48163,"Mar., 2021 ",2021/03,10,Not Applicable,Not Applicable
,"Frio County, TX",48163,"Apr., 2021 ",2021/04,Suppressed,Not Applicable,Not Applicable
,"Frio County, TX",48163,"May, 2021 ",2021/05,Suppressed,Not Applicable,Not Applicable
,"Frio County, TX",48163,"Jun., 2021 ",2021/06,Suppressed,Not Applicable,Not Applicable
,"Frio County, TX",48163,"Jul., 2021 ",2021/07,11,Not Applicable,Not Applicable
,"Frio County, TX",48163,"Aug., 2021 ",2021/08,Suppressed,Not Applicable,Not Applicable
,"Frio County, TX",48163,"Sep., 2021 ",2021/09,12,Not Applicable,Not Applicable
,"Frio County, TX",48163,"Oct., 2021 ",2021/10,19,Not Applicable,Not Applicable
,"Frio County, TX",48163,"Nov., 2021 ",2021/11,Suppressed,Not Applicable,Not Applicable
,"Frio County, TX",48163,"Dec., 2021 ",2021/12,12,Not Applicable,Not Applicable
,"Gaines County, TX",48165,"Jan., 2021 ",2021/01,10,Not Applicable,Not Applicable
,"Gaines County, TX",48165,"Feb., 2021 ",2021/02,11,Not Applicable,Not Applicable
,"Gaines County, TX",48165,"Mar., 2021 ",2021/03,Suppressed,Not Applicable,Not Applicable
,"Gaines County, TX",48165,"Apr., 2021 ",2021/04,Suppressed,Not Applicable,Not Applicable
,"Gaines County, TX",48165,"May, 2021 ",2021/05,Suppressed,Not Applicable,Not Applicable
,"Gaines County, TX",48165,"Jun., 2021 ",2021/06,Suppressed,Not Applicable,Not Applicable
,"Gaines County, TX",48165,"Jul., 2021 ",2021/07,Suppressed,Not Applicable,Not Applicable
,"Gaines County, TX",48165,"Aug., 2021 ",2021/08,12,Not Applicable,Not Applicable
,"Gaines County, TX",48165,"Sep., 2021 ",2021/09,14,Not Applicable,Not Applicable
,"Gaines County, TX",48165,"Oct., 2021 ",2021/10,Suppressed,Not Applicable,Not Applicable
,"Gaines County, TX",48165,"Nov., 2021 ",2021/11,Suppressed,Not Applicable,Not Applicable
,"Gaines County, TX",48165,"Dec., 2021 ",2021/12,12,Not Applicable,Not Applicable
,"Galveston County, TX",48167,"Jan., 2021 ",2021/01,206,Not Applicable,Not Applicable
,"Galveston County, TX",48167,"Feb., 2021 ",2021/02,207,Not Applicable,Not Applicable
,"Galveston County, TX",48167,"Mar., 2021 ",2021/03,153,Not Applicable,Not Applicable
,"Galveston County, TX",48167,"Apr., 2021 ",2021/04,173,Not Applicable,Not Applicable
,"Galveston County, TX",48167,"May, 2021 ",2021/05,170,Not Applicable,Not Applicable
,"Galveston County, TX",48167,"Jun., 2021 ",2021/06,133,Not Applicable,Not Applicable
,"Galveston County, TX",48167,"Jul., 2021 ",2021/07,136,Not Applicable,Not Applicable
,"Galveston County, TX",48167,"Aug., 2021 ",2021/08,227,Not Applicable,Not Applicable
,"Galveston County, TX",48167,"Sep., 2021 ",2021/09,230,Not Applicable,Not Applicable
,"Galveston County, TX",48167,"Oct., 2021 ",2021/10,170,Not Applicable,Not Applicable
,"Galveston County, TX",48167,"Nov., 2021 ",2021/11,151,Not Applicable,Not Applicable
,"Galveston County, TX",48167,"Dec., 2021 ",2021/12,143,Not Applicable,Not Applicable
,"Garza County, TX",48169,"Jan., 2021 ",2021/01,Suppressed,Not Applicable,Not Applicable
,"Garza County, TX",48169,"Feb., 2021 ",2021/02,Suppressed,Not Applicable,Not Applicable
,"Garza County, TX",48169,"Mar., 2021 ",2021/03,Suppressed,Not Applicable,Not Applicable
,"Garza County, TX",48169,"Apr., 2021 ",2021/04,Suppressed,Not Applicable,Not Applicable
,"Garza County, TX",48169,"May, 2021 ",2021/05,Suppressed,Not Applicable,Not Applicable
,"Garza County, TX",48169,"Jun., 2021 ",2021/06,Suppressed,Not Applicable,Not Applicable
,"Garza County, TX",48169,"Jul., 2021 ",2021/07,Suppressed,Not Applicable,Not Applicable
,"Garza County, TX",48169,"Aug., 2021 ",2021/08,Suppressed,Not Applicable,Not Applicable
