Notes,County,County Code,Month,Month Code,Deaths,Population,Crude Rate
,"Grady County, OK",40051,"Aug., 2019",2019/08,31,Not Applicable,Not Applicable
,"Grady County, OK",40051,"Sep., 2019",2019/09,26,Not Applicable,Not Applicable
,"Grady County, OK",40051,"Oct., 2019",2019/10,37,Not Applicable,Not Applicable
,"Grady County, OK",40051,"Nov., 2019",2019/11,25,Not Applicable,Not Applicable
,"Grady County, OK",40051,"Dec., 2019",2019/12,28,Not Applicable,Not Applicable
,"Grant County, OK",40053,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Grant County, OK",40053,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Grant County, OK",40053,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Grant County, OK",40053,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Grant County, OK",40053,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Grant County, OK",40053,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Grant County, OK",40053,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Grant County, OK",40053,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Grant County, OK",40053,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Grant County, OK",40053,"Oct., 2019",2019/10,0,Not Applicable,Not Applicable
,"Grant County, OK",40053,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Grant County, OK",40053,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Greer County, OK",40055,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Greer County, OK",40055,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Greer County, OK",40055,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Greer County, OK",40055,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Greer County, OK",40055,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Greer County, OK",40055,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Greer County, OK",40055,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Greer County, OK",40055,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Greer County, OK",40055,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Greer County, OK",40055,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Greer County, OK",40055,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Greer County, OK",40055,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Harmon County, OK",40057,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Harmon County, OK",40057,"Feb., 2019",2019/02,0,Not Applicable,Not Applicable
,"Harmon County, OK",40057,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Harmon County, OK",40057,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Harmon County, OK",40057,"May, 2019",2019/05,0,Not Applicable,Not Applicable
,"Harmon County, OK",40057,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Harmon County, OK",40057,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Harmon County, OK",40057,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Harmon County, OK",40057,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Harmon County, OK",40057,"Oct., 2019",2019/10,0,Not Applicable,Not Applicable
,"Harmon County, OK",40057,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Harmon County, OK",40057,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Harper County, OK",40059,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Harper County, OK",40059,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Harper County, OK",40059,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Harper County, OK",40059,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Harper County, OK",40059,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Harper County, OK",40059,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Harper County, OK",40059,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Harper County, OK",40059,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Harper County, OK",40059,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Harper County, OK",40059,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Harper County, OK",40059,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Harper County, OK",40059,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Haskell County, OK",40061,"Jan., 2019",2019/01,12,Not Applicable,Not Applicable
,"Haskell County, OK",40061,"Feb., 2019",2019/02,10,Not Applicable,Not Applicable
,"Haskell County, OK",40061,"Mar., 2019",2019/03,10,Not Applicable,Not Applicable
,"Haskell County, OK",40061,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Haskell County, OK",40061,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Haskell County, OK",40061,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Haskell County, OK",40061,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Haskell County, OK",40061,"Aug., 2019",2019/08,10,Not Applicable,Not Applicable
,"Haskell County, OK",40061,"Sep., 2019",2019/09,12,Not Applicable,Not Applicable
,"Haskell County, OK",40061,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Haskell County, OK",40061,"Nov., 2019",2019/11,14,Not Applicable,Not Applicable
,"Haskell County, OK",40061,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Hughes County, OK",40063,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Hughes County, OK",40063,"Feb., 2019",2019/02,12,Not Applicable,Not Applicable
,"Hughes County, OK",40063,"Mar., 2019",2019/03,12,Not Applicable,Not Applicable
,"Hughes County, OK",40063,"Apr., 2019",2019/04,13,Not Applicable,Not Applicable
,"Hughes County, OK",40063,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Hughes County, OK",40063,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Hughes County, OK",40063,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Hughes County, OK",40063,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Hughes County, OK",40063,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Hughes County, OK",40063,"Oct., 2019",2019/10,10,Not Applicable,Not Applicable
,"Hughes County, OK",40063,"Nov., 2019",2019/11,13,Not Applicable,Not Applicable
,"Hughes County, OK",40063,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Jackson County, OK",40065,"Jan., 2019",2019/01,14,Not Applicable,Not Applicable
,"Jackson County, OK",40065,"Feb., 2019",2019/02,12,Not Applicable,Not Applicable
,"Jackson County, OK",40065,"Mar., 2019",2019/03,18,Not Applicable,Not Applicable
,"Jackson County, OK",40065,"Apr., 2019",2019/04,13,Not Applicable,Not Applicable
,"Jackson County, OK",40065,"May, 2019",2019/05,15,Not Applicable,Not Applicable
,"Jackson County, OK",40065,"Jun., 2019",2019/06,14,Not Applicable,Not Applicable
,"Jackson County, OK",40065,"Jul., 2019",2019/07,13,Not Applicable,Not Applicable
,"Jackson County, OK",40065,"Aug., 2019",2019/08,11,Not Applicable,Not Applicable
,"Jackson County, OK",40065,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Jackson County, OK",40065,"Oct., 2019",2019/10,11,Not Applicable,Not Applicable
,"Jackson County, OK",40065,"Nov., 2019",2019/11,13,Not Applicable,Not Applicable
,"Jackson County, OK",40065,"Dec., 2019",2019/12,13,Not Applicable,Not Applicable
,"Jefferson County, OK",40067,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Jefferson County, OK",40067,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Jefferson County, OK",40067,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Jefferson County, OK",40067,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Jefferson County, OK",40067,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Jefferson County, OK",40067,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Jefferson County, OK",40067,"Jul., 2019",2019/07,0,Not Applicable,Not Applicable
,"Jefferson County, OK",40067,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Jefferson County, OK",40067,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Jefferson County, OK",40067,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Jefferson County, OK",40067,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Jefferson County, OK",40067,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Johnston County, OK",40069,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Johnston County, OK",40069,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Johnston County, OK",40069,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Johnston County, OK",40069,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Johnston County, OK",40069,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Johnston County, OK",40069,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Johnston County, OK",40069,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Johnston County, OK",40069,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Johnston County, OK",40069,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Johnston County, OK",40069,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Johnston County, OK",40069,"Nov., 2019",2019/11,10,Not Applicable,Not Applicable
,"Johnston County, OK",40069,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Kay County, OK",40071,"Jan., 2019",2019/01,29,Not Applicable,Not Applicable
,"Kay County, OK",40071,"Feb., 2019",2019/02,34,Not Applicable,Not Applicable
,"Kay County, OK",40071,"Mar., 2019",2019/03,37,Not Applicable,Not Applicable
,"Kay County, OK",40071,"Apr., 2019",2019/04,33,Not Applicable,Not Applicable
,"Kay County, OK",40071,"May, 2019",2019/05,31,Not Applicable,Not Applicable
,"Kay County, OK",40071,"Jun., 2019",2019/06,31,Not Applicable,Not Applicable
,"Kay County, OK",40071,"Jul., 2019",2019/07,29,Not Applicable,Not Applicable
,"Kay County, OK",40071,"Aug., 2019",2019/08,32,Not Applicable,Not Applicable
,"Kay County, OK",40071,"Sep., 2019",2019/09,32,Not Applicable,Not Applicable
,"Kay County, OK",40071,"Oct., 2019",2019/10,30,Not Applicable,Not Applicable
,"Kay County, OK",40071,"Nov., 2019",2019/11,28,Not Applicable,Not Applicable
,"Kay County, OK",40071,"Dec., 2019",2019/12,30,Not Applicable,Not Applicable
,"Kingfisher County, OK",40073,"Jan., 2019",2019/01,17,Not Applicable,Not Applicable
,"Kingfisher County, OK",40073,"Feb., 2019",2019/02,12,Not Applicable,Not Applicable
,"Kingfisher County, OK",40073,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Kingfisher County, OK",40073,"Apr., 2019",2019/04,11,Not Applicable,Not Applicable
,"Kingfisher County, OK",40073,"May, 2019",2019/05,10,Not Applicable,Not Applicable
,"Kingfisher County, OK",40073,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Kingfisher County, OK",40073,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Kingfisher County, OK",40073,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Kingfisher County, OK",40073,"Sep., 2019",2019/09,17,Not Applicable,Not Applicable
,"Kingfisher County, OK",40073,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Kingfisher County, OK",40073,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Kingfisher County, OK",40073,"Dec., 2019",2019/12,13,Not Applicable,Not Applicable
,"Kiowa County, OK",40075,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Kiowa County, OK",40075,"Feb., 2019",2019/02,13,Not Applicable,Not Applicable
,"Kiowa County, OK",40075,"Mar., 2019",2019/03,10,Not Applicable,Not Applicable
,"Kiowa County, OK",40075,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Kiowa County, OK",40075,"May, 2019",2019/05,15,Not Applicable,Not Applicable
,"Kiowa County, OK",40075,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Kiowa County, OK",40075,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Kiowa County, OK",40075,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Kiowa County, OK",40075,"Sep., 2019",2019/09,10,Not Applicable,Not Applicable
,"Kiowa County, OK",40075,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Kiowa County, OK",40075,"Nov., 2019",2019/11,10,Not Applicable,Not Applicable
,"Kiowa County, OK",40075,"Dec., 2019",2019/12,13,Not Applicable,Not Applicable
,"Latimer County, OK",40077,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Latimer County, OK",40077,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Latimer County, OK",40077,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Latimer County, OK",40077,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Latimer County, OK",40077,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Latimer County, OK",40077,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Latimer County, OK",40077,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Latimer County, OK",40077,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Latimer County, OK",40077,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Latimer County, OK",40077,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Latimer County, OK",40077,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Latimer County, OK",40077,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Jan., 2019",2019/01,32,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Feb., 2019",2019/02,28,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Mar., 2019",2019/03,38,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Apr., 2019",2019/04,35,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"May, 2019",2019/05,28,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Jun., 2019",2019/06,25,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Jul., 2019",2019/07,31,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Aug., 2019",2019/08,33,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Sep., 2019",2019/09,41,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Oct., 2019",2019/10,24,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Nov., 2019",2019/11,40,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Dec., 2019",2019/12,44,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Jan., 2019",2019/01,21,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Feb., 2019",2019/02,13,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Mar., 2019",2019/03,18,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Apr., 2019",2019/04,16,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"May, 2019",2019/05,15,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Jun., 2019",2019/06,11,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Jul., 2019",2019/07,25,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Aug., 2019",2019/08,14,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Sep., 2019",2019/09,20,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Oct., 2019",2019/10,16,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Nov., 2019",2019/11,21,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Dec., 2019",2019/12,18,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Jan., 2019",2019/01,28,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Feb., 2019",2019/02,21,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Mar., 2019",2019/03,25,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Apr., 2019",2019/04,23,Not Applicable,Not Applicable
,"Logan County, OK",40083,"May, 2019",2019/05,10,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Jun., 2019",2019/06,19,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Jul., 2019",2019/07,15,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Aug., 2019",2019/08,19,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Sep., 2019",2019/09,16,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Oct., 2019",2019/10,23,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Nov., 2019",2019/11,23,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Dec., 2019",2019/12,20,Not Applicable,Not Applicable
,"Love County, OK",40085,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Love County, OK",40085,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Love County, OK",40085,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Love County, OK",40085,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Love County, OK",40085,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Love County, OK",40085,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Love County, OK",40085,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Love County, OK",40085,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Love County, OK",40085,"Sep., 2019",2019/09,12,Not Applicable,Not Applicable
,"Love County, OK",40085,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Love County, OK",40085,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Love County, OK",40085,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Jan., 2019",2019/01,15,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Feb., 2019",2019/02,17,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Mar., 2019",2019/03,33,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Apr., 2019",2019/04,14,Not Applicable,Not Applicable
,"McClain County, OK",40087,"May, 2019",2019/05,20,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Jun., 2019",2019/06,12,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Jul., 2019",2019/07,13,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Aug., 2019",2019/08,13,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Sep., 2019",2019/09,12,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Oct., 2019",2019/10,19,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Nov., 2019",2019/11,19,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Dec., 2019",2019/12,17,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Jan., 2019",2019/01,21,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Feb., 2019",2019/02,25,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Mar., 2019",2019/03,23,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Apr., 2019",2019/04,20,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"May, 2019",2019/05,14,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Jun., 2019",2019/06,23,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Jul., 2019",2019/07,19,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Aug., 2019",2019/08,21,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Sep., 2019",2019/09,23,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Oct., 2019",2019/10,12,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Nov., 2019",2019/11,16,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Dec., 2019",2019/12,25,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Jan., 2019",2019/01,10,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Feb., 2019",2019/02,21,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Mar., 2019",2019/03,20,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Apr., 2019",2019/04,10,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"May, 2019",2019/05,13,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Jun., 2019",2019/06,10,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Jul., 2019",2019/07,12,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Sep., 2019",2019/09,22,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Nov., 2019",2019/11,10,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Dec., 2019",2019/12,18,Not Applicable,Not Applicable
,"Major County, OK",40093,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Major County, OK",40093,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Major County, OK",40093,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Major County, OK",40093,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Major County, OK",40093,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Major County, OK",40093,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Major County, OK",40093,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Major County, OK",40093,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Major County, OK",40093,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Major County, OK",40093,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Major County, OK",40093,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Major County, OK",40093,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Jan., 2019",2019/01,12,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Mar., 2019",2019/03,12,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"May, 2019",2019/05,12,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Jul., 2019",2019/07,10,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Sep., 2019",2019/09,13,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Nov., 2019",2019/11,11,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Jan., 2019",2019/01,24,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Feb., 2019",2019/02,27,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Mar., 2019",2019/03,36,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Apr., 2019",2019/04,23,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"May, 2019",2019/05,22,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Jun., 2019",2019/06,21,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Jul., 2019",2019/07,27,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Aug., 2019",2019/08,21,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Sep., 2019",2019/09,25,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Oct., 2019",2019/10,26,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Nov., 2019",2019/11,18,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Dec., 2019",2019/12,32,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Jan., 2019",2019/01,14,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Feb., 2019",2019/02,13,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Mar., 2019",2019/03,21,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Apr., 2019",2019/04,11,Not Applicable,Not Applicable
,"Murray County, OK",40099,"May, 2019",2019/05,13,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Aug., 2019",2019/08,12,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Sep., 2019",2019/09,10,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Nov., 2019",2019/11,10,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Dec., 2019",2019/12,11,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Jan., 2019",2019/01,60,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Feb., 2019",2019/02,41,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Mar., 2019",2019/03,58,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Apr., 2019",2019/04,50,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"May, 2019",2019/05,52,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Jun., 2019",2019/06,41,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Jul., 2019",2019/07,47,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Aug., 2019",2019/08,52,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Sep., 2019",2019/09,45,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Oct., 2019",2019/10,55,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Nov., 2019",2019/11,61,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Dec., 2019",2019/12,59,Not Applicable,Not Applicable
,"Noble County, OK",40103,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
