year,state,county,county_code,annual_county_population,annual_all_deaths,annual_hospital_deaths,month,monthly_hospital_deaths,monthly_covid_hospital_deaths
2018,OK,Cimarron,40025,2153,18,13,Mar,Suppressed,0
2018,OK,Cimarron,40025,2153,18,13,Apr,Suppressed,0
2018,OK,Cimarron,40025,2153,18,13,May,Suppressed,0
2018,OK,Cimarron,40025,2153,18,13,Jun,Suppressed,0
2018,OK,Cimarron,40025,2153,18,13,Jul,Suppressed,0
2018,OK,Cimarron,40025,2153,18,13,Aug,0,0
2018,OK,Cimarron,40025,2153,18,13,Sep,0,0
2018,OK,Cimarron,40025,2153,18,13,Oct,0,0
2018,OK,Cimarron,40025,2153,18,13,Nov,Suppressed,0
2018,OK,Cimarron,40025,2153,18,13,Dec,0,0
2018,OK,Cleveland,40027,281669,2073,1231,Jan,146,0
2018,OK,Cleveland,40027,281669,2073,1231,Feb,102,0
2018,OK,Cleveland,40027,281669,2073,1231,Mar,94,0
2018,OK,Cleveland,40027,281669,2073,1231,Apr,94,0
2018,OK,Cleveland,40027,281669,2073,1231,May,69,0
2018,OK,Cleveland,40027,281669,2073,1231,Jun,79,0
2018,OK,Cleveland,40027,281669,2073,1231,Jul,101,0
2018,OK,Cleveland,40027,281669,2073,1231,Aug,113,0
2018,OK,Cleveland,40027,281669,2073,1231,Sep,84,0
2018,OK,Cleveland,40027,281669,2073,1231,Oct,112,0
2018,OK,Cleveland,40027,281669,2073,1231,Nov,112,0
2018,OK,Cleveland,40027,281669,2073,1231,Dec,125,0
2018,OK,Coal,40029,5520,74,46,Jan,Suppressed,0
2018,OK,Coal,40029,5520,74,46,Feb,Suppressed,0
2018,OK,Coal,40029,5520,74,46,Mar,Suppressed,0
2018,OK,Coal,40029,5520,74,46,Apr,Suppressed,0
2018,OK,Coal,40029,5520,74,46,May,Suppressed,0
2018,OK,Coal,40029,5520,74,46,Jun,Suppressed,0
2018,OK,Coal,40029,5520,74,46,Jul,Suppressed,0
2018,OK,Coal,40029,5520,74,46,Aug,Suppressed,0
2018,OK,Coal,40029,5520,74,46,Sep,Suppressed,0
2018,OK,Coal,40029,5520,74,46,Oct,Suppressed,0
2018,OK,Coal,40029,5520,74,46,Nov,Suppressed,0
2018,OK,Coal,40029,5520,74,46,Dec,Suppressed,0
2018,OK,Comanche,40031,120422,1080,660,Jan,69,0
2018,OK,Comanche,40031,120422,1080,660,Feb,65,0
2018,OK,Comanche,40031,120422,1080,660,Mar,54,0
2018,OK,Comanche,40031,120422,1080,660,Apr,51,0
2018,OK,Comanche,40031,120422,1080,660,May,56,0
2018,OK,Comanche,40031,120422,1080,660,Jun,54,0
2018,OK,Comanche,40031,120422,1080,660,Jul,44,0
2018,OK,Comanche,40031,120422,1080,660,Aug,52,0
2018,OK,Comanche,40031,120422,1080,660,Sep,54,0
2018,OK,Comanche,40031,120422,1080,660,Oct,44,0
2018,OK,Comanche,40031,120422,1080,660,Nov,62,0
2018,OK,Comanche,40031,120422,1080,660,Dec,55,0
2018,OK,Cotton,40033,5776,74,44,Jan,Suppressed,0
2018,OK,Cotton,40033,5776,74,44,Feb,Suppressed,0
2018,OK,Cotton,40033,5776,74,44,Mar,Suppressed,0
2018,OK,Cotton,40033,5776,74,44,Apr,Suppressed,0
2018,OK,Cotton,40033,5776,74,44,May,Suppressed,0
2018,OK,Cotton,40033,5776,74,44,Jun,Suppressed,0
2018,OK,Cotton,40033,5776,74,44,Jul,Suppressed,0
2018,OK,Cotton,40033,5776,74,44,Aug,Suppressed,0
2018,OK,Cotton,40033,5776,74,44,Sep,0,0
2018,OK,Cotton,40033,5776,74,44,Oct,Suppressed,0
2018,OK,Cotton,40033,5776,74,44,Nov,Suppressed,0
2018,OK,Cotton,40033,5776,74,44,Dec,Suppressed,0
2018,OK,Craig,40035,14306,186,110,Jan,11,0
2018,OK,Craig,40035,14306,186,110,Feb,10,0
2018,OK,Craig,40035,14306,186,110,Mar,12,0
2018,OK,Craig,40035,14306,186,110,Apr,Suppressed,0
2018,OK,Craig,40035,14306,186,110,May,Suppressed,0
2018,OK,Craig,40035,14306,186,110,Jun,Suppressed,0
2018,OK,Craig,40035,14306,186,110,Jul,Suppressed,0
2018,OK,Craig,40035,14306,186,110,Aug,Suppressed,0
2018,OK,Craig,40035,14306,186,110,Sep,10,0
2018,OK,Craig,40035,14306,186,110,Oct,12,0
2018,OK,Craig,40035,14306,186,110,Nov,Suppressed,0
2018,OK,Craig,40035,14306,186,110,Dec,16,0
2018,OK,Creek,40037,71604,844,484,Jan,41,0
2018,OK,Creek,40037,71604,844,484,Feb,44,0
2018,OK,Creek,40037,71604,844,484,Mar,53,0
2018,OK,Creek,40037,71604,844,484,Apr,45,0
2018,OK,Creek,40037,71604,844,484,May,33,0
2018,OK,Creek,40037,71604,844,484,Jun,31,0
2018,OK,Creek,40037,71604,844,484,Jul,43,0
2018,OK,Creek,40037,71604,844,484,Aug,36,0
2018,OK,Creek,40037,71604,844,484,Sep,31,0
2018,OK,Creek,40037,71604,844,484,Oct,37,0
2018,OK,Creek,40037,71604,844,484,Nov,47,0
2018,OK,Creek,40037,71604,844,484,Dec,43,0
2018,OK,Custer,40039,29036,312,224,Jan,27,0
2018,OK,Custer,40039,29036,312,224,Feb,22,0
2018,OK,Custer,40039,29036,312,224,Mar,14,0
2018,OK,Custer,40039,29036,312,224,Apr,Suppressed,0
2018,OK,Custer,40039,29036,312,224,May,19,0
2018,OK,Custer,40039,29036,312,224,Jun,20,0
2018,OK,Custer,40039,29036,312,224,Jul,17,0
2018,OK,Custer,40039,29036,312,224,Aug,20,0
2018,OK,Custer,40039,29036,312,224,Sep,14,0
2018,OK,Custer,40039,29036,312,224,Oct,16,0
2018,OK,Custer,40039,29036,312,224,Nov,22,0
2018,OK,Custer,40039,29036,312,224,Dec,24,0
2018,OK,Delaware,40041,42733,606,355,Jan,32,0
2018,OK,Delaware,40041,42733,606,355,Feb,35,0
2018,OK,Delaware,40041,42733,606,355,Mar,27,0
2018,OK,Delaware,40041,42733,606,355,Apr,26,0
