county_code,month,weekday,wkday_hospital_deaths,covid_wkday_hospital_deaths
40037,Sep,Tuesday,Suppressed,0
40037,Sep,Wednesday,Suppressed,0
40037,Sep,Thursday,Suppressed,0
40037,Sep,Friday,Suppressed,0
40037,Sep,Saturday,Suppressed,0
40037,Sep,Unknown,0,0
40037,Oct,Sunday,Suppressed,0
40037,Oct,Monday,Suppressed,0
40037,Oct,Tuesday,Suppressed,0
40037,Oct,Wednesday,10,0
40037,Oct,Thursday,Suppressed,0
40037,Oct,Friday,Suppressed,0
40037,Oct,Saturday,Suppressed,0
40037,Oct,Unknown,0,0
40037,Nov,Sunday,Suppressed,0
40037,Nov,Monday,Suppressed,0
40037,Nov,Tuesday,Suppressed,0
40037,Nov,Wednesday,Suppressed,0
40037,Nov,Thursday,Suppressed,0
40037,Nov,Friday,Suppressed,0
40037,Nov,Saturday,Suppressed,0
40037,Nov,Unknown,0,0
40037,Dec,Sunday,Suppressed,0
40037,Dec,Monday,Suppressed,0
40037,Dec,Tuesday,Suppressed,0
40037,Dec,Wednesday,Suppressed,0
40037,Dec,Thursday,Suppressed,0
40037,Dec,Friday,Suppressed,0
40037,Dec,Saturday,Suppressed,0
40037,Dec,Unknown,0,0
40039,Jan,Sunday,Suppressed,0
40039,Jan,Monday,0,0
40039,Jan,Tuesday,Suppressed,0
40039,Jan,Wednesday,Suppressed,0
40039,Jan,Thursday,Suppressed,0
40039,Jan,Friday,Suppressed,0
40039,Jan,Saturday,Suppressed,0
40039,Jan,Unknown,0,0
40039,Feb,Sunday,Suppressed,0
40039,Feb,Monday,Suppressed,0
40039,Feb,Tuesday,Suppressed,0
40039,Feb,Wednesday,Suppressed,0
40039,Feb,Thursday,Suppressed,0
40039,Feb,Friday,Suppressed,0
40039,Feb,Saturday,Suppressed,0
40039,Feb,Unknown,0,0
40039,Mar,Sunday,Suppressed,0
40039,Mar,Monday,Suppressed,0
40039,Mar,Tuesday,Suppressed,0
40039,Mar,Wednesday,Suppressed,0
40039,Mar,Thursday,Suppressed,0
40039,Mar,Friday,Suppressed,0
40039,Mar,Saturday,Suppressed,0
40039,Mar,Unknown,0,0
40039,Apr,Sunday,Suppressed,0
40039,Apr,Monday,Suppressed,0
40039,Apr,Tuesday,Suppressed,0
40039,Apr,Wednesday,Suppressed,0
40039,Apr,Thursday,Suppressed,0
40039,Apr,Friday,Suppressed,0
40039,Apr,Saturday,Suppressed,0
40039,Apr,Unknown,0,0
40039,May,Sunday,Suppressed,0
40039,May,Monday,Suppressed,0
40039,May,Tuesday,0,0
40039,May,Wednesday,Suppressed,0
40039,May,Thursday,Suppressed,0
40039,May,Friday,Suppressed,0
40039,May,Saturday,Suppressed,0
40039,May,Unknown,0,0
40039,Jun,Sunday,Suppressed,0
40039,Jun,Monday,Suppressed,0
40039,Jun,Tuesday,Suppressed,0
40039,Jun,Wednesday,Suppressed,0
40039,Jun,Thursday,Suppressed,0
40039,Jun,Friday,Suppressed,0
40039,Jun,Saturday,Suppressed,0
40039,Jun,Unknown,0,0
40039,Jul,Sunday,Suppressed,0
40039,Jul,Monday,Suppressed,0
40039,Jul,Tuesday,Suppressed,0
40039,Jul,Wednesday,Suppressed,0
40039,Jul,Thursday,Suppressed,0
40039,Jul,Friday,Suppressed,0
40039,Jul,Saturday,Suppressed,0
40039,Jul,Unknown,0,0
40039,Aug,Sunday,Suppressed,0
40039,Aug,Monday,Suppressed,0
40039,Aug,Tuesday,Suppressed,0
40039,Aug,Wednesday,Suppressed,0
40039,Aug,Thursday,Suppressed,0
40039,Aug,Friday,Suppressed,0
40039,Aug,Saturday,Suppressed,0
40039,Aug,Unknown,0,0
40039,Sep,Sunday,Suppressed,0
40039,Sep,Monday,Suppressed,0
40039,Sep,Tuesday,Suppressed,0
40039,Sep,Wednesday,Suppressed,0
40039,Sep,Thursday,0,0
40039,Sep,Friday,Suppressed,0
40039,Sep,Saturday,Suppressed,0
40039,Sep,Unknown,0,0
40039,Oct,Sunday,Suppressed,0
40039,Oct,Monday,Suppressed,0
40039,Oct,Tuesday,Suppressed,0
40039,Oct,Wednesday,0,0
40039,Oct,Thursday,Suppressed,0
40039,Oct,Friday,Suppressed,0
40039,Oct,Saturday,Suppressed,0
40039,Oct,Unknown,0,0
40039,Nov,Sunday,Suppressed,0
40039,Nov,Monday,Suppressed,0
40039,Nov,Tuesday,Suppressed,0
40039,Nov,Wednesday,0,0
40039,Nov,Thursday,Suppressed,0
40039,Nov,Friday,Suppressed,0
40039,Nov,Saturday,Suppressed,0
40039,Nov,Unknown,0,0
40039,Dec,Sunday,Suppressed,0
40039,Dec,Monday,Suppressed,0
40039,Dec,Tuesday,Suppressed,0
40039,Dec,Wednesday,Suppressed,0
40039,Dec,Thursday,Suppressed,0
40039,Dec,Friday,Suppressed,0
40039,Dec,Saturday,Suppressed,0
40039,Dec,Unknown,0,0
40041,Jan,Sunday,Suppressed,0
40041,Jan,Monday,Suppressed,0
40041,Jan,Tuesday,Suppressed,0
40041,Jan,Wednesday,Suppressed,0
40041,Jan,Thursday,Suppressed,0
40041,Jan,Friday,Suppressed,0
40041,Jan,Saturday,Suppressed,0
40041,Jan,Unknown,0,0
40041,Feb,Sunday,Suppressed,0
40041,Feb,Monday,Suppressed,0
40041,Feb,Tuesday,Suppressed,0
40041,Feb,Wednesday,Suppressed,0
40041,Feb,Thursday,Suppressed,0
40041,Feb,Friday,Suppressed,0
40041,Feb,Saturday,Suppressed,0
40041,Feb,Unknown,0,0
40041,Mar,Sunday,Suppressed,0
40041,Mar,Monday,Suppressed,0
40041,Mar,Tuesday,Suppressed,0
40041,Mar,Wednesday,Suppressed,0
40041,Mar,Thursday,Suppressed,0
40041,Mar,Friday,Suppressed,0
40041,Mar,Saturday,Suppressed,0
40041,Mar,Unknown,0,0
40041,Apr,Sunday,Suppressed,0
40041,Apr,Monday,11,0
40041,Apr,Tuesday,10,0
40041,Apr,Wednesday,Suppressed,0
40041,Apr,Thursday,Suppressed,0
40041,Apr,Friday,Suppressed,0
40041,Apr,Saturday,Suppressed,0
40041,Apr,Unknown,0,0
40041,May,Sunday,Suppressed,0
40041,May,Monday,Suppressed,0
40041,May,Tuesday,Suppressed,0
40041,May,Wednesday,Suppressed,0
40041,May,Thursday,Suppressed,0
40041,May,Friday,Suppressed,0
40041,May,Saturday,Suppressed,0
40041,May,Unknown,0,0
40041,Jun,Sunday,Suppressed,0
40041,Jun,Monday,0,0
40041,Jun,Tuesday,Suppressed,0
40041,Jun,Wednesday,Suppressed,0
40041,Jun,Thursday,Suppressed,0
40041,Jun,Friday,Suppressed,0
40041,Jun,Saturday,Suppressed,0
40041,Jun,Unknown,0,0
40041,Jul,Sunday,Suppressed,0
40041,Jul,Monday,Suppressed,0
40041,Jul,Tuesday,Suppressed,0
40041,Jul,Wednesday,Suppressed,0
40041,Jul,Thursday,Suppressed,0
40041,Jul,Friday,Suppressed,0
40041,Jul,Saturday,Suppressed,0
40041,Jul,Unknown,0,0
40041,Aug,Sunday,Suppressed,0
40041,Aug,Monday,Suppressed,0
40041,Aug,Tuesday,Suppressed,0
40041,Aug,Wednesday,Suppressed,0
40041,Aug,Thursday,Suppressed,0
40041,Aug,Friday,Suppressed,0
40041,Aug,Saturday,Suppressed,0
40041,Aug,Unknown,0,0
40041,Sep,Sunday,Suppressed,0
40041,Sep,Monday,Suppressed,0
40041,Sep,Tuesday,10,0
40041,Sep,Wednesday,Suppressed,0
40041,Sep,Thursday,Suppressed,0
40041,Sep,Friday,Suppressed,0
40041,Sep,Saturday,Suppressed,0
40041,Sep,Unknown,0,0
40041,Oct,Sunday,Suppressed,0
40041,Oct,Monday,0,0
40041,Oct,Tuesday,Suppressed,0
40041,Oct,Wednesday,0,0
40041,Oct,Thursday,Suppressed,0
40041,Oct,Friday,Suppressed,0
40041,Oct,Saturday,Suppressed,0
40041,Oct,Unknown,0,0
40041,Nov,Sunday,Suppressed,0
40041,Nov,Monday,Suppressed,0
40041,Nov,Tuesday,Suppressed,0
40041,Nov,Wednesday,Suppressed,0
40041,Nov,Thursday,Suppressed,0
40041,Nov,Friday,Suppressed,0
40041,Nov,Saturday,Suppressed,0
40041,Nov,Unknown,0,0
40041,Dec,Sunday,Suppressed,0
40041,Dec,Monday,Suppressed,0
40041,Dec,Tuesday,Suppressed,0
40041,Dec,Wednesday,Suppressed,0
40041,Dec,Thursday,Suppressed,0
40041,Dec,Friday,Suppressed,0
40041,Dec,Saturday,Suppressed,0
40041,Dec,Unknown,0,0
40043,Jan,Sunday,Suppressed,0
40043,Jan,Monday,0,0
40043,Jan,Tuesday,0,0
40043,Jan,Wednesday,Suppressed,0
40043,Jan,Thursday,0,0
40043,Jan,Friday,0,0
40043,Jan,Saturday,0,0
40043,Jan,Unknown,0,0
40043,Feb,Sunday,Suppressed,0
40043,Feb,Monday,Suppressed,0
40043,Feb,Tuesday,Suppressed,0
40043,Feb,Wednesday,0,0
40043,Feb,Thursday,0,0
40043,Feb,Friday,Suppressed,0
40043,Feb,Saturday,0,0
40043,Feb,Unknown,0,0
40043,Mar,Sunday,Suppressed,0
40043,Mar,Monday,0,0
40043,Mar,Tuesday,0,0
40043,Mar,Wednesday,Suppressed,0
40043,Mar,Thursday,Suppressed,0
40043,Mar,Friday,0,0
40043,Mar,Saturday,0,0
40043,Mar,Unknown,0,0
40043,Apr,Sunday,0,0
40043,Apr,Monday,Suppressed,0
40043,Apr,Tuesday,0,0
40043,Apr,Wednesday,0,0
40043,Apr,Thursday,Suppressed,0
40043,Apr,Friday,Suppressed,0
40043,Apr,Saturday,Suppressed,0
40043,Apr,Unknown,0,0
40043,May,Sunday,0,0
40043,May,Monday,Suppressed,0
40043,May,Tuesday,0,0
40043,May,Wednesday,Suppressed,0
40043,May,Thursday,Suppressed,0
40043,May,Friday,0,0
40043,May,Saturday,0,0
40043,May,Unknown,0,0
40043,Jun,Sunday,0,0
40043,Jun,Monday,0,0
40043,Jun,Tuesday,0,0
40043,Jun,Wednesday,Suppressed,0
40043,Jun,Thursday,0,0
40043,Jun,Friday,0,0
40043,Jun,Saturday,0,0
40043,Jun,Unknown,0,0
40043,Jul,Sunday,0,0
40043,Jul,Monday,0,0
40043,Jul,Tuesday,0,0
40043,Jul,Wednesday,Suppressed,0
40043,Jul,Thursday,Suppressed,0
40043,Jul,Friday,Suppressed,0
40043,Jul,Saturday,Suppressed,0
40043,Jul,Unknown,0,0
40043,Aug,Sunday,0,0
40043,Aug,Monday,0,0
40043,Aug,Tuesday,Suppressed,0
40043,Aug,Wednesday,0,0
40043,Aug,Thursday,0,0
40043,Aug,Friday,Suppressed,0
40043,Aug,Saturday,Suppressed,0
40043,Aug,Unknown,0,0
40043,Sep,Sunday,Suppressed,0
40043,Sep,Monday,0,0
40043,Sep,Tuesday,0,0
40043,Sep,Wednesday,0,0
40043,Sep,Thursday,0,0
40043,Sep,Friday,0,0
40043,Sep,Saturday,0,0
40043,Sep,Unknown,0,0
40043,Oct,Sunday,0,0
40043,Oct,Monday,0,0
40043,Oct,Tuesday,Suppressed,0
40043,Oct,Wednesday,Suppressed,0
40043,Oct,Thursday,Suppressed,0
40043,Oct,Friday,0,0
40043,Oct,Saturday,0,0
40043,Oct,Unknown,0,0
40043,Nov,Sunday,0,0
40043,Nov,Monday,0,0
40043,Nov,Tuesday,Suppressed,0
40043,Nov,Wednesday,0,0
40043,Nov,Thursday,0,0
40043,Nov,Friday,Suppressed,0
40043,Nov,Saturday,Suppressed,0
40043,Nov,Unknown,0,0
40043,Dec,Sunday,Suppressed,0
40043,Dec,Monday,Suppressed,0
40043,Dec,Tuesday,0,0
40043,Dec,Wednesday,0,0
40043,Dec,Thursday,0,0
40043,Dec,Friday,0,0
40043,Dec,Saturday,0,0
40043,Dec,Unknown,0,0
40045,Jan,Sunday,0,0
40045,Jan,Monday,0,0
40045,Jan,Tuesday,0,0
40045,Jan,Wednesday,0,0
40045,Jan,Thursday,0,0
40045,Jan,Friday,0,0
40045,Jan,Saturday,0,0
40045,Jan,Unknown,0,0
40045,Feb,Sunday,Suppressed,0
40045,Feb,Monday,0,0
40045,Feb,Tuesday,0,0
40045,Feb,Wednesday,Suppressed,0
40045,Feb,Thursday,Suppressed,0
40045,Feb,Friday,0,0
40045,Feb,Saturday,0,0
40045,Feb,Unknown,0,0
40045,Mar,Sunday,0,0
40045,Mar,Monday,0,0
40045,Mar,Tuesday,Suppressed,0
40045,Mar,Wednesday,0,0
40045,Mar,Thursday,Suppressed,0
40045,Mar,Friday,0,0
40045,Mar,Saturday,0,0
40045,Mar,Unknown,0,0
40045,Apr,Sunday,0,0
40045,Apr,Monday,0,0
40045,Apr,Tuesday,Suppressed,0
40045,Apr,Wednesday,Suppressed,0
40045,Apr,Thursday,Suppressed,0
40045,Apr,Friday,0,0
40045,Apr,Saturday,0,0
40045,Apr,Unknown,0,0
40045,May,Sunday,0,0
40045,May,Monday,0,0
40045,May,Tuesday,0,0
40045,May,Wednesday,0,0
40045,May,Thursday,0,0
40045,May,Friday,0,0
40045,May,Saturday,0,0
40045,May,Unknown,0,0
40045,Jun,Sunday,0,0
40045,Jun,Monday,0,0
40045,Jun,Tuesday,0,0
40045,Jun,Wednesday,0,0
40045,Jun,Thursday,Suppressed,0
40045,Jun,Friday,0,0
40045,Jun,Saturday,0,0
40045,Jun,Unknown,0,0
40045,Jul,Sunday,Suppressed,0
40045,Jul,Monday,0,0
40045,Jul,Tuesday,0,0
40045,Jul,Wednesday,0,0
40045,Jul,Thursday,Suppressed,0
40045,Jul,Friday,Suppressed,0
40045,Jul,Saturday,0,0
40045,Jul,Unknown,0,0
40045,Aug,Sunday,0,0
40045,Aug,Monday,0,0
40045,Aug,Tuesday,Suppressed,0
40045,Aug,Wednesday,0,0
40045,Aug,Thursday,0,0
40045,Aug,Friday,0,0
40045,Aug,Saturday,Suppressed,0
40045,Aug,Unknown,0,0
40045,Sep,Sunday,Suppressed,0
40045,Sep,Monday,0,0
40045,Sep,Tuesday,0,0
40045,Sep,Wednesday,0,0
40045,Sep,Thursday,0,0
40045,Sep,Friday,Suppressed,0
40045,Sep,Saturday,Suppressed,0
40045,Sep,Unknown,0,0
40045,Oct,Sunday,Suppressed,0
40045,Oct,Monday,0,0
40045,Oct,Tuesday,0,0
40045,Oct,Wednesday,0,0
40045,Oct,Thursday,0,0
40045,Oct,Friday,0,0
40045,Oct,Saturday,0,0
40045,Oct,Unknown,0,0
40045,Nov,Sunday,0,0
40045,Nov,Monday,0,0
40045,Nov,Tuesday,0,0
40045,Nov,Wednesday,0,0
40045,Nov,Thursday,Suppressed,0
40045,Nov,Friday,Suppressed,0
40045,Nov,Saturday,0,0
40045,Nov,Unknown,0,0
40045,Dec,Sunday,0,0
40045,Dec,Monday,Suppressed,0
40045,Dec,Tuesday,0,0
40045,Dec,Wednesday,Suppressed,0
40045,Dec,Thursday,Suppressed,0
40045,Dec,Friday,0,0
40045,Dec,Saturday,0,0
40045,Dec,Unknown,0,0
40047,Jan,Sunday,Suppressed,0
40047,Jan,Monday,Suppressed,0
40047,Jan,Tuesday,Suppressed,0
40047,Jan,Wednesday,10,0
40047,Jan,Thursday,Suppressed,0
40047,Jan,Friday,Suppressed,0
40047,Jan,Saturday,Suppressed,0
40047,Jan,Unknown,0,0
40047,Feb,Sunday,Suppressed,0
40047,Feb,Monday,Suppressed,0
40047,Feb,Tuesday,Suppressed,0
40047,Feb,Wednesday,Suppressed,0
40047,Feb,Thursday,Suppressed,0
40047,Feb,Friday,Suppressed,0
40047,Feb,Saturday,Suppressed,0
40047,Feb,Unknown,0,0
40047,Mar,Sunday,Suppressed,0
40047,Mar,Monday,Suppressed,0
40047,Mar,Tuesday,Suppressed,0
40047,Mar,Wednesday,14,0
40047,Mar,Thursday,Suppressed,0
40047,Mar,Friday,Suppressed,0
40047,Mar,Saturday,Suppressed,0
40047,Mar,Unknown,0,0
40047,Apr,Sunday,Suppressed,0
40047,Apr,Monday,Suppressed,0
40047,Apr,Tuesday,Suppressed,0
40047,Apr,Wednesday,Suppressed,0
40047,Apr,Thursday,Suppressed,0
40047,Apr,Friday,Suppressed,0
40047,Apr,Saturday,Suppressed,0
40047,Apr,Unknown,0,0
40047,May,Sunday,Suppressed,0
40047,May,Monday,Suppressed,0
40047,May,Tuesday,Suppressed,0
40047,May,Wednesday,Suppressed,0
40047,May,Thursday,Suppressed,0
40047,May,Friday,Suppressed,0
40047,May,Saturday,Suppressed,0
40047,May,Unknown,0,0
40047,Jun,Sunday,Suppressed,0
40047,Jun,Monday,Suppressed,0
40047,Jun,Tuesday,Suppressed,0
40047,Jun,Wednesday,Suppressed,0
40047,Jun,Thursday,Suppressed,0
40047,Jun,Friday,Suppressed,0
40047,Jun,Saturday,13,0
40047,Jun,Unknown,0,0
40047,Jul,Sunday,Suppressed,0
40047,Jul,Monday,Suppressed,0
40047,Jul,Tuesday,Suppressed,0
40047,Jul,Wednesday,Suppressed,0
40047,Jul,Thursday,Suppressed,0
40047,Jul,Friday,Suppressed,0
40047,Jul,Saturday,Suppressed,0
40047,Jul,Unknown,0,0
40047,Aug,Sunday,Suppressed,0
40047,Aug,Monday,Suppressed,0
40047,Aug,Tuesday,Suppressed,0
40047,Aug,Wednesday,Suppressed,0
40047,Aug,Thursday,Suppressed,0
40047,Aug,Friday,Suppressed,0
40047,Aug,Saturday,Suppressed,0
40047,Aug,Unknown,0,0
40047,Sep,Sunday,Suppressed,0
40047,Sep,Monday,Suppressed,0
40047,Sep,Tuesday,Suppressed,0
40047,Sep,Wednesday,Suppressed,0
40047,Sep,Thursday,Suppressed,0
40047,Sep,Friday,Suppressed,0
40047,Sep,Saturday,Suppressed,0
40047,Sep,Unknown,0,0
40047,Oct,Sunday,Suppressed,0
40047,Oct,Monday,Suppressed,0
40047,Oct,Tuesday,Suppressed,0
40047,Oct,Wednesday,Suppressed,0
40047,Oct,Thursday,Suppressed,0
40047,Oct,Friday,Suppressed,0
40047,Oct,Saturday,13,0
40047,Oct,Unknown,0,0
40047,Nov,Sunday,Suppressed,0
40047,Nov,Monday,Suppressed,0
40047,Nov,Tuesday,Suppressed,0
40047,Nov,Wednesday,Suppressed,0
40047,Nov,Thursday,Suppressed,0
40047,Nov,Friday,11,0
40047,Nov,Saturday,Suppressed,0
40047,Nov,Unknown,0,0
40047,Dec,Sunday,Suppressed,0
40047,Dec,Monday,Suppressed,0
40047,Dec,Tuesday,11,0
40047,Dec,Wednesday,Suppressed,0
40047,Dec,Thursday,Suppressed,0
40047,Dec,Friday,Suppressed,0
40047,Dec,Saturday,Suppressed,0
40047,Dec,Unknown,0,0
40049,Jan,Sunday,Suppressed,0
40049,Jan,Monday,Suppressed,0
40049,Jan,Tuesday,Suppressed,0
40049,Jan,Wednesday,0,0
40049,Jan,Thursday,Suppressed,0
40049,Jan,Friday,Suppressed,0
40049,Jan,Saturday,Suppressed,0
40049,Jan,Unknown,0,0
40049,Feb,Sunday,Suppressed,0
40049,Feb,Monday,Suppressed,0
40049,Feb,Tuesday,Suppressed,0
40049,Feb,Wednesday,Suppressed,0
40049,Feb,Thursday,Suppressed,0
40049,Feb,Friday,Suppressed,0
40049,Feb,Saturday,Suppressed,0
40049,Feb,Unknown,0,0
40049,Mar,Sunday,Suppressed,0
40049,Mar,Monday,Suppressed,0
40049,Mar,Tuesday,Suppressed,0
40049,Mar,Wednesday,Suppressed,0
40049,Mar,Thursday,Suppressed,0
40049,Mar,Friday,Suppressed,0
40049,Mar,Saturday,Suppressed,0
40049,Mar,Unknown,0,0
40049,Apr,Sunday,Suppressed,0
40049,Apr,Monday,0,0
40049,Apr,Tuesday,Suppressed,0
40049,Apr,Wednesday,Suppressed,0
40049,Apr,Thursday,Suppressed,0
40049,Apr,Friday,Suppressed,0
40049,Apr,Saturday,Suppressed,0
40049,Apr,Unknown,0,0
40049,May,Sunday,Suppressed,0
40049,May,Monday,Suppressed,0
40049,May,Tuesday,Suppressed,0
40049,May,Wednesday,Suppressed,0
40049,May,Thursday,Suppressed,0
40049,May,Friday,Suppressed,0
40049,May,Saturday,Suppressed,0
40049,May,Unknown,0,0
40049,Jun,Sunday,Suppressed,0
40049,Jun,Monday,Suppressed,0
40049,Jun,Tuesday,Suppressed,0
40049,Jun,Wednesday,Suppressed,0
40049,Jun,Thursday,Suppressed,0
40049,Jun,Friday,0,0
40049,Jun,Saturday,Suppressed,0
40049,Jun,Unknown,0,0
40049,Jul,Sunday,Suppressed,0
40049,Jul,Monday,Suppressed,0
40049,Jul,Tuesday,Suppressed,0
40049,Jul,Wednesday,Suppressed,0
40049,Jul,Thursday,Suppressed,0
40049,Jul,Friday,Suppressed,0
40049,Jul,Saturday,Suppressed,0
40049,Jul,Unknown,0,0
40049,Aug,Sunday,Suppressed,0
40049,Aug,Monday,Suppressed,0
40049,Aug,Tuesday,Suppressed,0
40049,Aug,Wednesday,Suppressed,0
40049,Aug,Thursday,Suppressed,0
40049,Aug,Friday,Suppressed,0
40049,Aug,Saturday,Suppressed,0
40049,Aug,Unknown,0,0
40049,Sep,Sunday,Suppressed,0
40049,Sep,Monday,Suppressed,0
40049,Sep,Tuesday,Suppressed,0
40049,Sep,Wednesday,Suppressed,0
40049,Sep,Thursday,Suppressed,0
40049,Sep,Friday,Suppressed,0
40049,Sep,Saturday,Suppressed,0
40049,Sep,Unknown,0,0
40049,Oct,Sunday,Suppressed,0
40049,Oct,Monday,Suppressed,0
40049,Oct,Tuesday,Suppressed,0
40049,Oct,Wednesday,Suppressed,0
40049,Oct,Thursday,Suppressed,0
40049,Oct,Friday,Suppressed,0
40049,Oct,Saturday,0,0
40049,Oct,Unknown,0,0
40049,Nov,Sunday,Suppressed,0
40049,Nov,Monday,0,0
40049,Nov,Tuesday,Suppressed,0
40049,Nov,Wednesday,0,0
40049,Nov,Thursday,Suppressed,0
40049,Nov,Friday,Suppressed,0
40049,Nov,Saturday,Suppressed,0
40049,Nov,Unknown,0,0
40049,Dec,Sunday,Suppressed,0
40049,Dec,Monday,Suppressed,0
40049,Dec,Tuesday,Suppressed,0
40049,Dec,Wednesday,Suppressed,0
40049,Dec,Thursday,Suppressed,0
40049,Dec,Friday,Suppressed,0
40049,Dec,Saturday,Suppressed,0
40049,Dec,Unknown,0,0
40051,Jan,Sunday,0,0
40051,Jan,Monday,Suppressed,0
40051,Jan,Tuesday,Suppressed,0
40051,Jan,Wednesday,Suppressed,0
40051,Jan,Thursday,10,0
40051,Jan,Friday,Suppressed,0
40051,Jan,Saturday,Suppressed,0
40051,Jan,Unknown,0,0
40051,Feb,Sunday,Suppressed,0
40051,Feb,Monday,0,0
40051,Feb,Tuesday,Suppressed,0
40051,Feb,Wednesday,Suppressed,0
40051,Feb,Thursday,Suppressed,0
40051,Feb,Friday,Suppressed,0
40051,Feb,Saturday,Suppressed,0
40051,Feb,Unknown,0,0
40051,Mar,Sunday,Suppressed,0
40051,Mar,Monday,Suppressed,0
40051,Mar,Tuesday,Suppressed,0
40051,Mar,Wednesday,Suppressed,0
40051,Mar,Thursday,Suppressed,0
40051,Mar,Friday,Suppressed,0
40051,Mar,Saturday,Suppressed,0
40051,Mar,Unknown,0,0
40051,Apr,Sunday,Suppressed,0
40051,Apr,Monday,Suppressed,0
40051,Apr,Tuesday,Suppressed,0
40051,Apr,Wednesday,Suppressed,0
40051,Apr,Thursday,Suppressed,0
40051,Apr,Friday,Suppressed,0
40051,Apr,Saturday,Suppressed,0
40051,Apr,Unknown,0,0
40051,May,Sunday,Suppressed,0
40051,May,Monday,Suppressed,0
40051,May,Tuesday,11,0
40051,May,Wednesday,Suppressed,0
40051,May,Thursday,Suppressed,0
40051,May,Friday,Suppressed,0
40051,May,Saturday,Suppressed,0
40051,May,Unknown,0,0
40051,Jun,Sunday,Suppressed,0
40051,Jun,Monday,Suppressed,0
40051,Jun,Tuesday,Suppressed,0
40051,Jun,Wednesday,Suppressed,0
40051,Jun,Thursday,Suppressed,0
40051,Jun,Friday,Suppressed,0
40051,Jun,Saturday,Suppressed,0
40051,Jun,Unknown,0,0
40051,Jul,Sunday,Suppressed,0
40051,Jul,Monday,Suppressed,0
40051,Jul,Tuesday,Suppressed,0
40051,Jul,Wednesday,Suppressed,0
40051,Jul,Thursday,Suppressed,0
40051,Jul,Friday,Suppressed,0
40051,Jul,Saturday,Suppressed,0
40051,Jul,Unknown,0,0
40051,Aug,Sunday,Suppressed,0
40051,Aug,Monday,Suppressed,0
40051,Aug,Tuesday,Suppressed,0
40051,Aug,Wednesday,Suppressed,0
40051,Aug,Thursday,Suppressed,0
40051,Aug,Friday,Suppressed,0
40051,Aug,Saturday,Suppressed,0
40051,Aug,Unknown,0,0
40051,Sep,Sunday,Suppressed,0
40051,Sep,Monday,Suppressed,0
40051,Sep,Tuesday,Suppressed,0
40051,Sep,Wednesday,Suppressed,0
40051,Sep,Thursday,Suppressed,0
40051,Sep,Friday,Suppressed,0
40051,Sep,Saturday,Suppressed,0
40051,Sep,Unknown,0,0
40051,Oct,Sunday,Suppressed,0
40051,Oct,Monday,Suppressed,0
40051,Oct,Tuesday,Suppressed,0
40051,Oct,Wednesday,Suppressed,0
40051,Oct,Thursday,Suppressed,0
40051,Oct,Friday,Suppressed,0
40051,Oct,Saturday,Suppressed,0
40051,Oct,Unknown,0,0
40051,Nov,Sunday,Suppressed,0
40051,Nov,Monday,Suppressed,0
40051,Nov,Tuesday,Suppressed,0
40051,Nov,Wednesday,0,0
40051,Nov,Thursday,Suppressed,0
40051,Nov,Friday,Suppressed,0
40051,Nov,Saturday,Suppressed,0
40051,Nov,Unknown,0,0
40051,Dec,Sunday,Suppressed,0
40051,Dec,Monday,Suppressed,0
40051,Dec,Tuesday,Suppressed,0
40051,Dec,Wednesday,Suppressed,0
40051,Dec,Thursday,Suppressed,0
40051,Dec,Friday,Suppressed,0
40051,Dec,Saturday,Suppressed,0
40051,Dec,Unknown,0,0
40053,Jan,Sunday,Suppressed,0
40053,Jan,Monday,0,0
40053,Jan,Tuesday,Suppressed,0
40053,Jan,Wednesday,Suppressed,0
40053,Jan,Thursday,0,0
40053,Jan,Friday,Suppressed,0
40053,Jan,Saturday,0,0
40053,Jan,Unknown,0,0
40053,Feb,Sunday,0,0
40053,Feb,Monday,Suppressed,0
40053,Feb,Tuesday,0,0
40053,Feb,Wednesday,0,0
40053,Feb,Thursday,Suppressed,0
40053,Feb,Friday,0,0
40053,Feb,Saturday,0,0
40053,Feb,Unknown,0,0
40053,Mar,Sunday,0,0
40053,Mar,Monday,0,0
40053,Mar,Tuesday,0,0
40053,Mar,Wednesday,Suppressed,0
40053,Mar,Thursday,Suppressed,0
40053,Mar,Friday,0,0
40053,Mar,Saturday,Suppressed,0
40053,Mar,Unknown,0,0
40053,Apr,Sunday,Suppressed,0
40053,Apr,Monday,Suppressed,0
40053,Apr,Tuesday,Suppressed,0
40053,Apr,Wednesday,0,0
40053,Apr,Thursday,0,0
40053,Apr,Friday,0,0
40053,Apr,Saturday,0,0
40053,Apr,Unknown,0,0
40053,May,Sunday,Suppressed,0
40053,May,Monday,0,0
40053,May,Tuesday,Suppressed,0
40053,May,Wednesday,0,0
40053,May,Thursday,0,0
40053,May,Friday,0,0
40053,May,Saturday,Suppressed,0
40053,May,Unknown,0,0
40053,Jun,Sunday,0,0
40053,Jun,Monday,0,0
40053,Jun,Tuesday,0,0
40053,Jun,Wednesday,0,0
40053,Jun,Thursday,Suppressed,0
40053,Jun,Friday,0,0
40053,Jun,Saturday,0,0
40053,Jun,Unknown,0,0
40053,Jul,Sunday,Suppressed,0
40053,Jul,Monday,0,0
40053,Jul,Tuesday,0,0
40053,Jul,Wednesday,0,0
40053,Jul,Thursday,0,0
40053,Jul,Friday,0,0
40053,Jul,Saturday,0,0
40053,Jul,Unknown,0,0
