year,state,county,county_code,annual_county_population,annual_all_deaths,annual_hospital_deaths,month,monthly_hospital_deaths,monthly_covid_hospital_deaths
2018,TX,Borden,48033,648,Suppressed,Suppressed,Nov,0,0
2018,TX,Borden,48033,648,Suppressed,Suppressed,Dec,0,0
2018,TX,Bosque,48035,18691,261,161,Jan,17,0
2018,TX,Bosque,48035,18691,261,161,Feb,19,0
2018,TX,Bosque,48035,18691,261,161,Mar,13,0
2018,TX,Bosque,48035,18691,261,161,Apr,12,0
2018,TX,Bosque,48035,18691,261,161,May,11,0
2018,TX,Bosque,48035,18691,261,161,Jun,Suppressed,0
2018,TX,Bosque,48035,18691,261,161,Jul,Suppressed,0
2018,TX,Bosque,48035,18691,261,161,Aug,15,0
2018,TX,Bosque,48035,18691,261,161,Sep,16,0
2018,TX,Bosque,48035,18691,261,161,Oct,Suppressed,0
2018,TX,Bosque,48035,18691,261,161,Nov,17,0
2018,TX,Bosque,48035,18691,261,161,Dec,15,0
2018,TX,Bowie,48037,94324,1112,692,Jan,59,0
2018,TX,Bowie,48037,94324,1112,692,Feb,51,0
2018,TX,Bowie,48037,94324,1112,692,Mar,69,0
2018,TX,Bowie,48037,94324,1112,692,Apr,55,0
2018,TX,Bowie,48037,94324,1112,692,May,51,0
2018,TX,Bowie,48037,94324,1112,692,Jun,50,0
2018,TX,Bowie,48037,94324,1112,692,Jul,67,0
2018,TX,Bowie,48037,94324,1112,692,Aug,51,0
2018,TX,Bowie,48037,94324,1112,692,Sep,53,0
2018,TX,Bowie,48037,94324,1112,692,Oct,69,0
2018,TX,Bowie,48037,94324,1112,692,Nov,56,0
2018,TX,Bowie,48037,94324,1112,692,Dec,61,0
2018,TX,Brazoria,48039,370200,2383,1409,Jan,163,0
2018,TX,Brazoria,48039,370200,2383,1409,Feb,112,0
2018,TX,Brazoria,48039,370200,2383,1409,Mar,111,0
2018,TX,Brazoria,48039,370200,2383,1409,Apr,119,0
2018,TX,Brazoria,48039,370200,2383,1409,May,110,0
2018,TX,Brazoria,48039,370200,2383,1409,Jun,127,0
2018,TX,Brazoria,48039,370200,2383,1409,Jul,95,0
2018,TX,Brazoria,48039,370200,2383,1409,Aug,113,0
2018,TX,Brazoria,48039,370200,2383,1409,Sep,104,0
2018,TX,Brazoria,48039,370200,2383,1409,Oct,104,0
2018,TX,Brazoria,48039,370200,2383,1409,Nov,121,0
2018,TX,Brazoria,48039,370200,2383,1409,Dec,130,0
2018,TX,Brazos,48041,226758,1122,696,Jan,71,0
2018,TX,Brazos,48041,226758,1122,696,Feb,59,0
2018,TX,Brazos,48041,226758,1122,696,Mar,72,0
2018,TX,Brazos,48041,226758,1122,696,Apr,53,0
2018,TX,Brazos,48041,226758,1122,696,May,59,0
2018,TX,Brazos,48041,226758,1122,696,Jun,49,0
2018,TX,Brazos,48041,226758,1122,696,Jul,62,0
2018,TX,Brazos,48041,226758,1122,696,Aug,43,0
2018,TX,Brazos,48041,226758,1122,696,Sep,52,0
2018,TX,Brazos,48041,226758,1122,696,Oct,58,0
2018,TX,Brazos,48041,226758,1122,696,Nov,47,0
2018,TX,Brazos,48041,226758,1122,696,Dec,71,0
2018,TX,Brewster,48043,9267,79,44,Jan,Suppressed,0
2018,TX,Brewster,48043,9267,79,44,Feb,Suppressed,0
2018,TX,Brewster,48043,9267,79,44,Mar,Suppressed,0
2018,TX,Brewster,48043,9267,79,44,Apr,Suppressed,0
2018,TX,Brewster,48043,9267,79,44,May,Suppressed,0
2018,TX,Brewster,48043,9267,79,44,Jun,Suppressed,0
2018,TX,Brewster,48043,9267,79,44,Jul,Suppressed,0
2018,TX,Brewster,48043,9267,79,44,Aug,Suppressed,0
2018,TX,Brewster,48043,9267,79,44,Sep,Suppressed,0
2018,TX,Brewster,48043,9267,79,44,Oct,Suppressed,0
2018,TX,Brewster,48043,9267,79,44,Nov,Suppressed,0
2018,TX,Brewster,48043,9267,79,44,Dec,Suppressed,0
2018,TX,Briscoe,48045,1516,17,13,Jan,Suppressed,0
2018,TX,Briscoe,48045,1516,17,13,Feb,Suppressed,0
2018,TX,Briscoe,48045,1516,17,13,Mar,Suppressed,0
2018,TX,Briscoe,48045,1516,17,13,Apr,0,0
2018,TX,Briscoe,48045,1516,17,13,May,Suppressed,0
2018,TX,Briscoe,48045,1516,17,13,Jun,Suppressed,0
2018,TX,Briscoe,48045,1516,17,13,Jul,0,0
2018,TX,Briscoe,48045,1516,17,13,Aug,Suppressed,0
2018,TX,Briscoe,48045,1516,17,13,Sep,Suppressed,0
2018,TX,Briscoe,48045,1516,17,13,Oct,Suppressed,0
2018,TX,Briscoe,48045,1516,17,13,Nov,Suppressed,0
2018,TX,Briscoe,48045,1516,17,13,Dec,0,0
2018,TX,Brooks,48047,7114,83,59,Jan,Suppressed,0
2018,TX,Brooks,48047,7114,83,59,Feb,Suppressed,0
2018,TX,Brooks,48047,7114,83,59,Mar,Suppressed,0
2018,TX,Brooks,48047,7114,83,59,Apr,Suppressed,0
2018,TX,Brooks,48047,7114,83,59,May,Suppressed,0
2018,TX,Brooks,48047,7114,83,59,Jun,Suppressed,0
2018,TX,Brooks,48047,7114,83,59,Jul,Suppressed,0
2018,TX,Brooks,48047,7114,83,59,Aug,Suppressed,0
2018,TX,Brooks,48047,7114,83,59,Sep,Suppressed,0
2018,TX,Brooks,48047,7114,83,59,Oct,Suppressed,0
2018,TX,Brooks,48047,7114,83,59,Nov,Suppressed,0
2018,TX,Brooks,48047,7114,83,59,Dec,Suppressed,0
2018,TX,Brown,48049,37924,465,302,Jan,38,0
2018,TX,Brown,48049,37924,465,302,Feb,22,0
2018,TX,Brown,48049,37924,465,302,Mar,23,0
2018,TX,Brown,48049,37924,465,302,Apr,25,0
2018,TX,Brown,48049,37924,465,302,May,29,0
2018,TX,Brown,48049,37924,465,302,Jun,32,0
2018,TX,Brown,48049,37924,465,302,Jul,22,0
2018,TX,Brown,48049,37924,465,302,Aug,16,0
2018,TX,Brown,48049,37924,465,302,Sep,26,0
2018,TX,Brown,48049,37924,465,302,Oct,27,0
2018,TX,Brown,48049,37924,465,302,Nov,19,0
2018,TX,Brown,48049,37924,465,302,Dec,23,0
2018,TX,Burleson,48051,18389,236,143,Jan,23,0
2018,TX,Burleson,48051,18389,236,143,Feb,13,0
2018,TX,Burleson,48051,18389,236,143,Mar,10,0
2018,TX,Burleson,48051,18389,236,143,Apr,10,0
2018,TX,Burleson,48051,18389,236,143,May,13,0
2018,TX,Burleson,48051,18389,236,143,Jun,Suppressed,0
2018,TX,Burleson,48051,18389,236,143,Jul,12,0
2018,TX,Burleson,48051,18389,236,143,Aug,12,0
2018,TX,Burleson,48051,18389,236,143,Sep,Suppressed,0
2018,TX,Burleson,48051,18389,236,143,Oct,13,0
2018,TX,Burleson,48051,18389,236,143,Nov,13,0
2018,TX,Burleson,48051,18389,236,143,Dec,11,0
2018,TX,Burnet,48053,47542,528,301,Jan,41,0
2018,TX,Burnet,48053,47542,528,301,Feb,30,0
2018,TX,Burnet,48053,47542,528,301,Mar,28,0
2018,TX,Burnet,48053,47542,528,301,Apr,24,0
2018,TX,Burnet,48053,47542,528,301,May,26,0
2018,TX,Burnet,48053,47542,528,301,Jun,12,0
2018,TX,Burnet,48053,47542,528,301,Jul,22,0
2018,TX,Burnet,48053,47542,528,301,Aug,29,0
2018,TX,Burnet,48053,47542,528,301,Sep,21,0
2018,TX,Burnet,48053,47542,528,301,Oct,17,0
2018,TX,Burnet,48053,47542,528,301,Nov,21,0
2018,TX,Burnet,48053,47542,528,301,Dec,30,0
2018,TX,Caldwell,48055,43247,393,242,Jan,39,0
2018,TX,Caldwell,48055,43247,393,242,Feb,19,0
2018,TX,Caldwell,48055,43247,393,242,Mar,16,0
2018,TX,Caldwell,48055,43247,393,242,Apr,25,0
2018,TX,Caldwell,48055,43247,393,242,May,17,0
2018,TX,Caldwell,48055,43247,393,242,Jun,11,0
2018,TX,Caldwell,48055,43247,393,242,Jul,21,0
2018,TX,Caldwell,48055,43247,393,242,Aug,18,0
2018,TX,Caldwell,48055,43247,393,242,Sep,20,0
2018,TX,Caldwell,48055,43247,393,242,Oct,19,0
2018,TX,Caldwell,48055,43247,393,242,Nov,24,0
2018,TX,Caldwell,48055,43247,393,242,Dec,13,0
2018,TX,Calhoun,48057,21561,208,134,Jan,16,0
2018,TX,Calhoun,48057,21561,208,134,Feb,17,0
2018,TX,Calhoun,48057,21561,208,134,Mar,12,0
2018,TX,Calhoun,48057,21561,208,134,Apr,14,0
2018,TX,Calhoun,48057,21561,208,134,May,Suppressed,0
2018,TX,Calhoun,48057,21561,208,134,Jun,Suppressed,0
2018,TX,Calhoun,48057,21561,208,134,Jul,Suppressed,0
2018,TX,Calhoun,48057,21561,208,134,Aug,12,0
2018,TX,Calhoun,48057,21561,208,134,Sep,Suppressed,0
2018,TX,Calhoun,48057,21561,208,134,Oct,Suppressed,0
2018,TX,Calhoun,48057,21561,208,134,Nov,13,0
2018,TX,Calhoun,48057,21561,208,134,Dec,11,0
2018,TX,Callahan,48059,13994,166,110,Jan,19,0
2018,TX,Callahan,48059,13994,166,110,Feb,Suppressed,0
2018,TX,Callahan,48059,13994,166,110,Mar,Suppressed,0
2018,TX,Callahan,48059,13994,166,110,Apr,Suppressed,0
2018,TX,Callahan,48059,13994,166,110,May,Suppressed,0
2018,TX,Callahan,48059,13994,166,110,Jun,10,0
2018,TX,Callahan,48059,13994,166,110,Jul,Suppressed,0
2018,TX,Callahan,48059,13994,166,110,Aug,Suppressed,0
2018,TX,Callahan,48059,13994,166,110,Sep,Suppressed,0
2018,TX,Callahan,48059,13994,166,110,Oct,Suppressed,0
2018,TX,Callahan,48059,13994,166,110,Nov,17,0
2018,TX,Callahan,48059,13994,166,110,Dec,Suppressed,0
2018,TX,Cameron,48061,423908,2796,1742,Jan,178,0
2018,TX,Cameron,48061,423908,2796,1742,Feb,148,0
2018,TX,Cameron,48061,423908,2796,1742,Mar,160,0
2018,TX,Cameron,48061,423908,2796,1742,Apr,152,0
2018,TX,Cameron,48061,423908,2796,1742,May,124,0
2018,TX,Cameron,48061,423908,2796,1742,Jun,133,0
2018,TX,Cameron,48061,423908,2796,1742,Jul,157,0
2018,TX,Cameron,48061,423908,2796,1742,Aug,118,0
2018,TX,Cameron,48061,423908,2796,1742,Sep,140,0
2018,TX,Cameron,48061,423908,2796,1742,Oct,137,0
2018,TX,Cameron,48061,423908,2796,1742,Nov,152,0
2018,TX,Cameron,48061,423908,2796,1742,Dec,143,0
2018,TX,Camp,48063,13033,152,100,Jan,14,0
2018,TX,Camp,48063,13033,152,100,Feb,Suppressed,0
2018,TX,Camp,48063,13033,152,100,Mar,Suppressed,0
2018,TX,Camp,48063,13033,152,100,Apr,Suppressed,0
2018,TX,Camp,48063,13033,152,100,May,Suppressed,0
2018,TX,Camp,48063,13033,152,100,Jun,Suppressed,0
2018,TX,Camp,48063,13033,152,100,Jul,10,0
2018,TX,Camp,48063,13033,152,100,Aug,Suppressed,0
2018,TX,Camp,48063,13033,152,100,Sep,Suppressed,0
2018,TX,Camp,48063,13033,152,100,Oct,Suppressed,0
2018,TX,Camp,48063,13033,152,100,Nov,Suppressed,0
2018,TX,Camp,48063,13033,152,100,Dec,10,0
2018,TX,Carson,48065,6005,57,20,Jan,Suppressed,0
2018,TX,Carson,48065,6005,57,20,Feb,Suppressed,0
2018,TX,Carson,48065,6005,57,20,Mar,Suppressed,0
2018,TX,Carson,48065,6005,57,20,Apr,Suppressed,0
2018,TX,Carson,48065,6005,57,20,May,Suppressed,0
2018,TX,Carson,48065,6005,57,20,Jun,Suppressed,0
2018,TX,Carson,48065,6005,57,20,Jul,0,0
2018,TX,Carson,48065,6005,57,20,Aug,0,0
2018,TX,Carson,48065,6005,57,20,Sep,Suppressed,0
2018,TX,Carson,48065,6005,57,20,Oct,0,0
2018,TX,Carson,48065,6005,57,20,Nov,Suppressed,0
2018,TX,Carson,48065,6005,57,20,Dec,Suppressed,0
2018,TX,Cass,48067,30119,378,228,Jan,25,0
2018,TX,Cass,48067,30119,378,228,Feb,28,0
2018,TX,Cass,48067,30119,378,228,Mar,14,0
2018,TX,Cass,48067,30119,378,228,Apr,12,0
2018,TX,Cass,48067,30119,378,228,May,19,0
2018,TX,Cass,48067,30119,378,228,Jun,15,0
2018,TX,Cass,48067,30119,378,228,Jul,18,0
2018,TX,Cass,48067,30119,378,228,Aug,17,0
2018,TX,Cass,48067,30119,378,228,Sep,15,0
2018,TX,Cass,48067,30119,378,228,Oct,20,0
2018,TX,Cass,48067,30119,378,228,Nov,23,0
2018,TX,Cass,48067,30119,378,228,Dec,22,0
2018,TX,Castro,48069,7665,75,51,Jan,Suppressed,0
2018,TX,Castro,48069,7665,75,51,Feb,Suppressed,0
2018,TX,Castro,48069,7665,75,51,Mar,Suppressed,0
2018,TX,Castro,48069,7665,75,51,Apr,0,0
2018,TX,Castro,48069,7665,75,51,May,Suppressed,0
2018,TX,Castro,48069,7665,75,51,Jun,Suppressed,0
2018,TX,Castro,48069,7665,75,51,Jul,Suppressed,0
2018,TX,Castro,48069,7665,75,51,Aug,Suppressed,0
2018,TX,Castro,48069,7665,75,51,Sep,Suppressed,0
2018,TX,Castro,48069,7665,75,51,Oct,Suppressed,0
2018,TX,Castro,48069,7665,75,51,Nov,Suppressed,0
2018,TX,Castro,48069,7665,75,51,Dec,Suppressed,0
2018,TX,Chambers,48071,42454,289,175,Jan,22,0
2018,TX,Chambers,48071,42454,289,175,Feb,16,0
2018,TX,Chambers,48071,42454,289,175,Mar,11,0
2018,TX,Chambers,48071,42454,289,175,Apr,21,0
2018,TX,Chambers,48071,42454,289,175,May,Suppressed,0
2018,TX,Chambers,48071,42454,289,175,Jun,Suppressed,0
2018,TX,Chambers,48071,42454,289,175,Jul,12,0
2018,TX,Chambers,48071,42454,289,175,Aug,18,0
2018,TX,Chambers,48071,42454,289,175,Sep,13,0
2018,TX,Chambers,48071,42454,289,175,Oct,15,0
2018,TX,Chambers,48071,42454,289,175,Nov,19,0
2018,TX,Chambers,48071,42454,289,175,Dec,16,0
2018,TX,Cherokee,48073,52592,568,372,Jan,34,0
2018,TX,Cherokee,48073,52592,568,372,Feb,34,0
2018,TX,Cherokee,48073,52592,568,372,Mar,34,0
2018,TX,Cherokee,48073,52592,568,372,Apr,31,0
2018,TX,Cherokee,48073,52592,568,372,May,24,0
2018,TX,Cherokee,48073,52592,568,372,Jun,32,0
2018,TX,Cherokee,48073,52592,568,372,Jul,35,0
2018,TX,Cherokee,48073,52592,568,372,Aug,20,0
2018,TX,Cherokee,48073,52592,568,372,Sep,33,0
2018,TX,Cherokee,48073,52592,568,372,Oct,26,0
2018,TX,Cherokee,48073,52592,568,372,Nov,31,0
2018,TX,Cherokee,48073,52592,568,372,Dec,38,0
2018,TX,Childress,48075,7291,61,46,Jan,Suppressed,0
2018,TX,Childress,48075,7291,61,46,Feb,Suppressed,0
2018,TX,Childress,48075,7291,61,46,Mar,Suppressed,0
2018,TX,Childress,48075,7291,61,46,Apr,Suppressed,0
2018,TX,Childress,48075,7291,61,46,May,Suppressed,0
2018,TX,Childress,48075,7291,61,46,Jun,Suppressed,0
